problema,dimension,Indicador,w_0,Indicador_diversidad,victoria
DTLZ5,5,igd,0.8,R2,False
DTLZ5,5,igd,0.9,R2,True
DTLZ5,5,igd,0.999,R2,True
DTLZ5,6,igd,0.001,R2,False
DTLZ5,6,igd,0.1,R2,False
DTLZ5,6,igd,0.2,R2,False
DTLZ5,6,igd,0.3,R2,False
DTLZ5,6,igd,0.4,R2,False
DTLZ5,6,igd,0.5,R2,False
DTLZ5,6,igd,0.6000000000000001,R2,False
DTLZ5,6,igd,0.7000000000000001,R2,False
DTLZ5,6,igd,0.8,R2,False
DTLZ5,6,igd,0.9,R2,False
DTLZ5,6,igd,0.999,R2,False
DTLZ5,7,igd,0.001,R2,False
DTLZ5,7,igd,0.1,R2,True
DTLZ5,7,igd,0.2,R2,False
DTLZ5,7,igd,0.3,R2,False
DTLZ5,7,igd,0.4,R2,False
DTLZ5,7,igd,0.5,R2,True
DTLZ5,7,igd,0.6000000000000001,R2,False
DTLZ5,7,igd,0.7000000000000001,R2,False
DTLZ5,7,igd,0.8,R2,False
DTLZ5,7,igd,0.9,R2,False
DTLZ5,7,igd,0.999,R2,False
DTLZ5,2,igd+,0.001,R2,False
DTLZ5,2,igd+,0.1,R2,False
DTLZ5,2,igd+,0.2,R2,False
DTLZ5,2,igd+,0.3,R2,False
DTLZ5,2,igd+,0.4,R2,False
DTLZ5,2,igd+,0.5,R2,False
DTLZ5,2,igd+,0.6000000000000001,R2,False
DTLZ5,2,igd+,0.7000000000000001,R2,False
DTLZ5,2,igd+,0.8,R2,False
DTLZ5,2,igd+,0.9,R2,False
DTLZ5,2,igd+,0.999,R2,False
DTLZ5,3,igd+,0.001,R2,False
DTLZ5,3,igd+,0.1,R2,False
DTLZ5,3,igd+,0.2,R2,False
DTLZ5,3,igd+,0.3,R2,False
DTLZ5,3,igd+,0.4,R2,False
DTLZ5,3,igd+,0.5,R2,False
DTLZ5,3,igd+,0.6000000000000001,R2,False
DTLZ5,3,igd+,0.7000000000000001,R2,False
DTLZ5,3,igd+,0.8,R2,False
DTLZ5,3,igd+,0.9,R2,False
DTLZ5,3,igd+,0.999,R2,False
DTLZ5,4,igd+,0.001,R2,True
DTLZ5,4,igd+,0.1,R2,True
DTLZ5,4,igd+,0.2,R2,False
DTLZ5,4,igd+,0.3,R2,True
DTLZ5,4,igd+,0.4,R2,True
DTLZ5,4,igd+,0.5,R2,True
DTLZ5,4,igd+,0.6000000000000001,R2,True
DTLZ5,4,igd+,0.7000000000000001,R2,True
DTLZ5,4,igd+,0.8,R2,False
DTLZ5,4,igd+,0.9,R2,False
DTLZ5,4,igd+,0.999,R2,False
DTLZ5,5,igd+,0.001,R2,False
DTLZ5,5,igd+,0.1,R2,False
DTLZ5,5,igd+,0.2,R2,False
DTLZ5,5,igd+,0.3,R2,False
DTLZ5,5,igd+,0.4,R2,False
DTLZ5,5,igd+,0.5,R2,False
DTLZ5,5,igd+,0.6000000000000001,R2,False
DTLZ5,5,igd+,0.7000000000000001,R2,False
DTLZ5,5,igd+,0.8,R2,False
DTLZ5,5,igd+,0.9,R2,False
DTLZ5,5,igd+,0.999,R2,False
DTLZ5,6,igd+,0.001,R2,True
DTLZ5,6,igd+,0.1,R2,False
DTLZ5,6,igd+,0.2,R2,False
DTLZ5,6,igd+,0.3,R2,False
DTLZ5,6,igd+,0.4,R2,False
DTLZ5,6,igd+,0.5,R2,True
DTLZ5,6,igd+,0.6000000000000001,R2,False
DTLZ5,6,igd+,0.7000000000000001,R2,False
DTLZ5,6,igd+,0.8,R2,False
DTLZ5,6,igd+,0.9,R2,True
DTLZ5,6,igd+,0.999,R2,False
DTLZ5,7,igd+,0.001,R2,True
DTLZ5,7,igd+,0.1,R2,True
DTLZ5,7,igd+,0.2,R2,True
DTLZ5,7,igd+,0.3,R2,True
DTLZ5,7,igd+,0.4,R2,True
DTLZ5,7,igd+,0.5,R2,True
DTLZ5,7,igd+,0.6000000000000001,R2,True
DTLZ5,7,igd+,0.7000000000000001,R2,True
DTLZ5,7,igd+,0.8,R2,True
DTLZ5,7,igd+,0.9,R2,False
DTLZ5,7,igd+,0.999,R2,False
DTLZ5,2,r2,0.001,R2,False
DTLZ5,2,r2,0.1,R2,False
DTLZ5,2,r2,0.2,R2,False
DTLZ5,2,r2,0.3,R2,False
DTLZ5,2,r2,0.4,R2,False
DTLZ5,2,r2,0.5,R2,False
DTLZ5,2,r2,0.6000000000000001,R2,False
DTLZ5,2,r2,0.7000000000000001,R2,False
DTLZ5,2,r2,0.8,R2,False
DTLZ5,2,r2,0.9,R2,False
DTLZ5,2,r2,0.999,R2,False
DTLZ5,3,r2,0.001,R2,False
DTLZ5,3,r2,0.1,R2,False
DTLZ5,3,r2,0.2,R2,False
DTLZ5,3,r2,0.3,R2,False
DTLZ5,3,r2,0.4,R2,False
DTLZ5,3,r2,0.5,R2,False
DTLZ5,3,r2,0.6000000000000001,R2,False
DTLZ5,3,r2,0.7000000000000001,R2,False
DTLZ5,3,r2,0.8,R2,False
DTLZ5,3,r2,0.9,R2,False
DTLZ5,3,r2,0.999,R2,False
DTLZ5,4,r2,0.001,R2,False
DTLZ5,4,r2,0.1,R2,True
DTLZ5,4,r2,0.2,R2,False
DTLZ5,4,r2,0.3,R2,False
DTLZ5,4,r2,0.4,R2,False
DTLZ5,4,r2,0.5,R2,False
DTLZ5,4,r2,0.6000000000000001,R2,False
DTLZ5,4,r2,0.7000000000000001,R2,False
DTLZ5,4,r2,0.8,R2,False
DTLZ5,4,r2,0.9,R2,False
DTLZ5,4,r2,0.999,R2,False
DTLZ5,5,r2,0.001,R2,False
DTLZ5,5,r2,0.1,R2,False
DTLZ5,5,r2,0.2,R2,False
DTLZ5,5,r2,0.3,R2,False
DTLZ5,5,r2,0.4,R2,False
DTLZ5,5,r2,0.5,R2,False
DTLZ5,5,r2,0.6000000000000001,R2,True
DTLZ5,5,r2,0.7000000000000001,R2,False
DTLZ5,5,r2,0.8,R2,False
DTLZ5,5,r2,0.9,R2,True
DTLZ5,5,r2,0.999,R2,False
DTLZ5,6,r2,0.001,R2,False
DTLZ5,6,r2,0.1,R2,False
DTLZ5,6,r2,0.2,R2,False
DTLZ5,6,r2,0.3,R2,False
DTLZ5,6,r2,0.4,R2,False
DTLZ5,6,r2,0.5,R2,False
DTLZ5,6,r2,0.6000000000000001,R2,False
DTLZ5,6,r2,0.7000000000000001,R2,False
DTLZ5,6,r2,0.8,R2,False
DTLZ5,6,r2,0.9,R2,False
DTLZ5,6,r2,0.999,R2,False
DTLZ5,7,r2,0.001,R2,False
DTLZ5,7,r2,0.1,R2,False
DTLZ5,7,r2,0.2,R2,False
DTLZ5,7,r2,0.3,R2,False
DTLZ5,7,r2,0.4,R2,False
DTLZ5,7,r2,0.5,R2,False
DTLZ5,7,r2,0.6000000000000001,R2,False
DTLZ5,7,r2,0.7000000000000001,R2,False
DTLZ5,7,r2,0.8,R2,False
DTLZ5,7,r2,0.9,R2,False
DTLZ5,7,r2,0.999,R2,False
DTLZ5,2,s-energy,0.001,R2,False
DTLZ5,2,s-energy,0.1,R2,False
DTLZ5,2,s-energy,0.2,R2,False
DTLZ5,2,s-energy,0.3,R2,False
DTLZ5,2,s-energy,0.4,R2,False
DTLZ5,2,s-energy,0.5,R2,False
DTLZ5,2,s-energy,0.6000000000000001,R2,False
DTLZ5,2,s-energy,0.7000000000000001,R2,False
DTLZ5,2,s-energy,0.8,R2,False
DTLZ5,2,s-energy,0.9,R2,False
DTLZ5,2,s-energy,0.999,R2,False
DTLZ5,3,s-energy,0.001,R2,False
DTLZ5,3,s-energy,0.1,R2,False
DTLZ5,3,s-energy,0.2,R2,False
DTLZ5,3,s-energy,0.3,R2,False
DTLZ5,3,s-energy,0.4,R2,False
DTLZ5,3,s-energy,0.5,R2,False
DTLZ5,3,s-energy,0.6000000000000001,R2,False
DTLZ5,3,s-energy,0.7000000000000001,R2,False
DTLZ5,3,s-energy,0.8,R2,False
DTLZ5,3,s-energy,0.9,R2,False
DTLZ5,3,s-energy,0.999,R2,False
DTLZ5,4,s-energy,0.001,R2,False
DTLZ5,4,s-energy,0.1,R2,False
DTLZ5,4,s-energy,0.2,R2,False
DTLZ5,4,s-energy,0.3,R2,False
DTLZ5,4,s-energy,0.4,R2,False
DTLZ5,4,s-energy,0.5,R2,False
DTLZ5,4,s-energy,0.6000000000000001,R2,False
DTLZ5,4,s-energy,0.7000000000000001,R2,False
DTLZ5,4,s-energy,0.8,R2,False
DTLZ5,4,s-energy,0.9,R2,False
DTLZ5,4,s-energy,0.999,R2,False
DTLZ5,5,s-energy,0.001,R2,False
DTLZ5,5,s-energy,0.1,R2,False
DTLZ5,5,s-energy,0.2,R2,False
DTLZ5,5,s-energy,0.3,R2,False
DTLZ5,5,s-energy,0.4,R2,False
DTLZ5,5,s-energy,0.5,R2,False
DTLZ5,5,s-energy,0.6000000000000001,R2,False
DTLZ5,5,s-energy,0.7000000000000001,R2,False
DTLZ5,5,s-energy,0.8,R2,False
DTLZ5,5,s-energy,0.9,R2,False
DTLZ5,5,s-energy,0.999,R2,False
DTLZ5,6,s-energy,0.001,R2,False
DTLZ5,6,s-energy,0.1,R2,False
DTLZ5,6,s-energy,0.2,R2,False
DTLZ5,6,s-energy,0.3,R2,False
DTLZ5,6,s-energy,0.4,R2,False
DTLZ5,6,s-energy,0.5,R2,False
DTLZ5,6,s-energy,0.6000000000000001,R2,False
DTLZ5,6,s-energy,0.7000000000000001,R2,False
DTLZ5,6,s-energy,0.8,R2,False
DTLZ5,6,s-energy,0.9,R2,False
DTLZ5,6,s-energy,0.999,R2,False
DTLZ5,7,s-energy,0.001,R2,False
DTLZ5,7,s-energy,0.1,R2,False
DTLZ5,7,s-energy,0.2,R2,False
DTLZ5,7,s-energy,0.3,R2,False
DTLZ5,7,s-energy,0.4,R2,False
DTLZ5,7,s-energy,0.5,R2,False
DTLZ5,7,s-energy,0.6000000000000001,R2,False
DTLZ5,7,s-energy,0.7000000000000001,R2,False
DTLZ5,7,s-energy,0.8,R2,False
DTLZ5,7,s-energy,0.9,R2,False
DTLZ5,7,s-energy,0.999,R2,False
DTLZ5,2,spd,0.001,R2,False
DTLZ5,2,spd,0.1,R2,False
DTLZ5,2,spd,0.2,R2,False
DTLZ5,2,spd,0.3,R2,False
DTLZ5,2,spd,0.4,R2,False
DTLZ5,2,spd,0.5,R2,False
DTLZ5,2,spd,0.6000000000000001,R2,False
DTLZ5,2,spd,0.7000000000000001,R2,False
DTLZ5,2,spd,0.8,R2,False
DTLZ5,2,spd,0.9,R2,False
DTLZ5,2,spd,0.999,R2,False
DTLZ5,3,spd,0.001,R2,False
DTLZ5,3,spd,0.1,R2,False
DTLZ5,3,spd,0.2,R2,False
DTLZ5,3,spd,0.3,R2,False
DTLZ5,3,spd,0.4,R2,False
DTLZ5,3,spd,0.5,R2,False
DTLZ5,3,spd,0.6000000000000001,R2,False
DTLZ5,3,spd,0.7000000000000001,R2,False
DTLZ5,3,spd,0.8,R2,False
DTLZ5,3,spd,0.9,R2,False
DTLZ5,3,spd,0.999,R2,False
DTLZ5,4,spd,0.001,R2,False
DTLZ5,4,spd,0.1,R2,False
DTLZ5,4,spd,0.2,R2,False
DTLZ5,4,spd,0.3,R2,True
DTLZ5,4,spd,0.4,R2,False
DTLZ5,4,spd,0.5,R2,False
DTLZ5,4,spd,0.6000000000000001,R2,False
DTLZ5,4,spd,0.7000000000000001,R2,False
DTLZ5,4,spd,0.8,R2,False
DTLZ5,4,spd,0.9,R2,False
DTLZ5,4,spd,0.999,R2,False
DTLZ5,5,spd,0.001,R2,False
DTLZ5,5,spd,0.1,R2,False
DTLZ5,5,spd,0.2,R2,False
DTLZ5,5,spd,0.3,R2,False
DTLZ5,5,spd,0.4,R2,False
DTLZ5,5,spd,0.5,R2,False
DTLZ5,5,spd,0.6000000000000001,R2,False
DTLZ5,5,spd,0.7000000000000001,R2,False
DTLZ5,5,spd,0.8,R2,False
DTLZ5,5,spd,0.9,R2,False
DTLZ5,5,spd,0.999,R2,False
DTLZ5,6,spd,0.001,R2,False
DTLZ5,6,spd,0.1,R2,False
DTLZ5,6,spd,0.2,R2,False
DTLZ5,6,spd,0.3,R2,False
DTLZ5,6,spd,0.4,R2,False
DTLZ5,6,spd,0.5,R2,False
DTLZ5,6,spd,0.6000000000000001,R2,False
DTLZ5,6,spd,0.7000000000000001,R2,False
DTLZ5,6,spd,0.8,R2,False
DTLZ5,6,spd,0.9,R2,False
DTLZ5,6,spd,0.999,R2,False
DTLZ5,7,spd,0.001,R2,False
DTLZ5,7,spd,0.1,R2,False
DTLZ5,7,spd,0.2,R2,False
DTLZ5,7,spd,0.3,R2,False
DTLZ5,7,spd,0.4,R2,False
DTLZ5,7,spd,0.5,R2,False
DTLZ5,7,spd,0.6000000000000001,R2,False
DTLZ5,7,spd,0.7000000000000001,R2,False
DTLZ5,7,spd,0.8,R2,False
DTLZ5,7,spd,0.9,R2,False
DTLZ5,7,spd,0.999,R2,False
DTLZ6,2,eps+,0.001,R2,False
DTLZ6,2,eps+,0.1,R2,False
DTLZ6,2,eps+,0.2,R2,False
DTLZ6,2,eps+,0.3,R2,False
DTLZ6,2,eps+,0.4,R2,False
DTLZ6,2,eps+,0.5,R2,False
DTLZ6,2,eps+,0.6000000000000001,R2,False
DTLZ6,2,eps+,0.7000000000000001,R2,False
DTLZ6,2,eps+,0.8,R2,False
DTLZ6,2,eps+,0.9,R2,False
DTLZ6,2,eps+,0.999,R2,False
DTLZ6,3,eps+,0.001,R2,False
DTLZ6,3,eps+,0.1,R2,False
DTLZ6,3,eps+,0.2,R2,False
DTLZ6,3,eps+,0.3,R2,False
DTLZ6,3,eps+,0.4,R2,False
DTLZ6,3,eps+,0.5,R2,False
DTLZ6,3,eps+,0.6000000000000001,R2,False
DTLZ6,3,eps+,0.7000000000000001,R2,False
DTLZ6,3,eps+,0.8,R2,False
DTLZ6,3,eps+,0.9,R2,False
DTLZ6,3,eps+,0.999,R2,False
DTLZ6,4,eps+,0.001,R2,False
DTLZ6,4,eps+,0.1,R2,False
DTLZ6,4,eps+,0.2,R2,False
DTLZ6,4,eps+,0.3,R2,False
DTLZ6,4,eps+,0.4,R2,False
DTLZ6,4,eps+,0.5,R2,False
DTLZ6,4,eps+,0.6000000000000001,R2,False
DTLZ6,4,eps+,0.7000000000000001,R2,False
DTLZ6,4,eps+,0.8,R2,False
DTLZ6,4,eps+,0.9,R2,False
DTLZ6,4,eps+,0.999,R2,False
DTLZ6,5,eps+,0.001,R2,True
DTLZ6,5,eps+,0.1,R2,True
DTLZ6,5,eps+,0.2,R2,True
DTLZ6,5,eps+,0.3,R2,True
DTLZ6,5,eps+,0.4,R2,True
DTLZ6,5,eps+,0.5,R2,True
DTLZ6,5,eps+,0.6000000000000001,R2,False
DTLZ6,5,eps+,0.7000000000000001,R2,True
DTLZ6,5,eps+,0.8,R2,True
DTLZ6,5,eps+,0.9,R2,True
DTLZ6,5,eps+,0.999,R2,False
DTLZ6,6,eps+,0.001,R2,True
DTLZ6,6,eps+,0.1,R2,True
DTLZ6,6,eps+,0.2,R2,True
DTLZ6,6,eps+,0.3,R2,True
DTLZ6,6,eps+,0.4,R2,True
DTLZ6,6,eps+,0.5,R2,True
DTLZ6,6,eps+,0.6000000000000001,R2,True
DTLZ6,6,eps+,0.7000000000000001,R2,True
DTLZ6,6,eps+,0.8,R2,True
DTLZ6,6,eps+,0.9,R2,True
DTLZ6,6,eps+,0.999,R2,True
DTLZ6,7,eps+,0.001,R2,True
DTLZ6,7,eps+,0.1,R2,True
DTLZ6,7,eps+,0.2,R2,True
DTLZ6,7,eps+,0.3,R2,True
DTLZ6,7,eps+,0.4,R2,True
DTLZ6,7,eps+,0.5,R2,True
DTLZ6,7,eps+,0.6000000000000001,R2,True
DTLZ6,7,eps+,0.7000000000000001,R2,True
DTLZ6,7,eps+,0.8,R2,True
DTLZ6,7,eps+,0.9,R2,True
DTLZ6,7,eps+,0.999,R2,True
DTLZ6,2,hv,0.001,R2,False
DTLZ6,2,hv,0.1,R2,False
DTLZ6,2,hv,0.2,R2,False
DTLZ6,2,hv,0.3,R2,False
DTLZ6,2,hv,0.4,R2,False
DTLZ6,2,hv,0.5,R2,False
DTLZ6,2,hv,0.6000000000000001,R2,False
DTLZ6,2,hv,0.7000000000000001,R2,False
DTLZ6,2,hv,0.8,R2,False
DTLZ6,2,hv,0.9,R2,False
DTLZ6,2,hv,0.999,R2,False
DTLZ6,3,hv,0.001,R2,False
DTLZ6,3,hv,0.1,R2,False
DTLZ6,3,hv,0.2,R2,False
DTLZ6,3,hv,0.3,R2,False
DTLZ6,3,hv,0.4,R2,False
DTLZ6,3,hv,0.5,R2,False
DTLZ6,3,hv,0.6000000000000001,R2,False
DTLZ6,3,hv,0.7000000000000001,R2,False
DTLZ6,3,hv,0.8,R2,False
DTLZ6,3,hv,0.9,R2,False
DTLZ6,3,hv,0.999,R2,False
DTLZ6,4,hv,0.001,R2,False
DTLZ6,4,hv,0.1,R2,False
DTLZ6,4,hv,0.2,R2,True
DTLZ6,4,hv,0.3,R2,False
DTLZ6,4,hv,0.4,R2,False
DTLZ6,4,hv,0.5,R2,False
DTLZ6,4,hv,0.6000000000000001,R2,False
DTLZ6,4,hv,0.7000000000000001,R2,False
DTLZ6,4,hv,0.8,R2,False
DTLZ6,4,hv,0.9,R2,False
DTLZ6,4,hv,0.999,R2,False
DTLZ6,5,hv,0.001,R2,True
DTLZ6,5,hv,0.1,R2,True
DTLZ6,5,hv,0.2,R2,True
DTLZ6,5,hv,0.3,R2,True
DTLZ6,5,hv,0.4,R2,True
DTLZ6,5,hv,0.5,R2,True
DTLZ6,5,hv,0.6000000000000001,R2,False
DTLZ6,5,hv,0.7000000000000001,R2,True
DTLZ6,5,hv,0.8,R2,True
DTLZ6,5,hv,0.9,R2,False
DTLZ6,5,hv,0.999,R2,False
DTLZ6,6,hv,0.001,R2,True
DTLZ6,6,hv,0.1,R2,True
DTLZ6,6,hv,0.2,R2,True
DTLZ6,6,hv,0.3,R2,True
DTLZ6,6,hv,0.4,R2,True
DTLZ6,6,hv,0.5,R2,False
DTLZ6,6,hv,0.6000000000000001,R2,True
DTLZ6,6,hv,0.7000000000000001,R2,True
DTLZ6,6,hv,0.8,R2,True
DTLZ6,6,hv,0.9,R2,False
DTLZ6,6,hv,0.999,R2,True
DTLZ6,7,hv,0.001,R2,True
DTLZ6,7,hv,0.1,R2,True
DTLZ6,7,hv,0.2,R2,False
DTLZ6,7,hv,0.3,R2,True
DTLZ6,7,hv,0.4,R2,True
DTLZ6,7,hv,0.5,R2,True
DTLZ6,7,hv,0.6000000000000001,R2,True
DTLZ6,7,hv,0.7000000000000001,R2,True
DTLZ6,7,hv,0.8,R2,True
DTLZ6,7,hv,0.9,R2,True
DTLZ6,7,hv,0.999,R2,True
DTLZ6,2,igd,0.001,R2,False
DTLZ6,2,igd,0.1,R2,False
DTLZ6,2,igd,0.2,R2,False
DTLZ6,2,igd,0.3,R2,False
DTLZ6,2,igd,0.4,R2,False
DTLZ6,2,igd,0.5,R2,False
DTLZ6,2,igd,0.6000000000000001,R2,False
DTLZ6,2,igd,0.7000000000000001,R2,False
DTLZ6,2,igd,0.8,R2,False
DTLZ6,2,igd,0.9,R2,False
DTLZ6,2,igd,0.999,R2,False
DTLZ6,3,igd,0.001,R2,False
DTLZ6,3,igd,0.1,R2,False
DTLZ6,3,igd,0.2,R2,False
DTLZ6,3,igd,0.3,R2,False
DTLZ6,3,igd,0.4,R2,False
DTLZ6,3,igd,0.5,R2,False
DTLZ6,3,igd,0.6000000000000001,R2,False
DTLZ6,3,igd,0.7000000000000001,R2,False
DTLZ6,3,igd,0.8,R2,False
DTLZ6,3,igd,0.9,R2,False
DTLZ6,3,igd,0.999,R2,False
DTLZ6,4,igd,0.001,R2,False
DTLZ6,4,igd,0.1,R2,False
DTLZ6,4,igd,0.2,R2,False
DTLZ6,4,igd,0.3,R2,False
DTLZ6,4,igd,0.4,R2,False
DTLZ6,4,igd,0.5,R2,False
DTLZ6,4,igd,0.6000000000000001,R2,False
DTLZ6,4,igd,0.7000000000000001,R2,False
DTLZ6,4,igd,0.8,R2,False
DTLZ6,4,igd,0.9,R2,False
DTLZ6,4,igd,0.999,R2,False
DTLZ6,5,igd,0.001,R2,True
DTLZ6,5,igd,0.1,R2,True
DTLZ6,5,igd,0.2,R2,True
DTLZ6,5,igd,0.3,R2,True
DTLZ6,5,igd,0.4,R2,True
DTLZ6,5,igd,0.5,R2,True
DTLZ6,5,igd,0.6000000000000001,R2,False
DTLZ6,5,igd,0.7000000000000001,R2,False
DTLZ6,5,igd,0.8,R2,True
DTLZ6,5,igd,0.9,R2,False
DTLZ6,5,igd,0.999,R2,False
DTLZ6,6,igd,0.001,R2,True
DTLZ6,6,igd,0.1,R2,True
DTLZ6,6,igd,0.2,R2,True
DTLZ6,6,igd,0.3,R2,True
DTLZ6,6,igd,0.4,R2,True
DTLZ6,6,igd,0.5,R2,True
DTLZ6,6,igd,0.6000000000000001,R2,True
DTLZ6,6,igd,0.7000000000000001,R2,True
DTLZ6,6,igd,0.8,R2,True
DTLZ6,6,igd,0.9,R2,True
DTLZ6,6,igd,0.999,R2,True
DTLZ6,7,igd,0.001,R2,True
DTLZ6,7,igd,0.1,R2,True
DTLZ6,7,igd,0.2,R2,True
DTLZ6,7,igd,0.3,R2,True
DTLZ6,7,igd,0.4,R2,True
DTLZ6,7,igd,0.5,R2,True
DTLZ6,7,igd,0.6000000000000001,R2,True
DTLZ6,7,igd,0.7000000000000001,R2,True
DTLZ6,7,igd,0.8,R2,True
DTLZ6,7,igd,0.9,R2,True
DTLZ6,7,igd,0.999,R2,True
DTLZ6,2,igd+,0.001,R2,False
DTLZ6,2,igd+,0.1,R2,False
DTLZ6,2,igd+,0.2,R2,False
DTLZ6,2,igd+,0.3,R2,False
DTLZ6,2,igd+,0.4,R2,False
DTLZ6,2,igd+,0.5,R2,False
DTLZ6,2,igd+,0.6000000000000001,R2,False
DTLZ6,2,igd+,0.7000000000000001,R2,False
DTLZ6,2,igd+,0.8,R2,False
DTLZ6,2,igd+,0.9,R2,False
DTLZ6,2,igd+,0.999,R2,False
DTLZ6,3,igd+,0.001,R2,False
DTLZ6,3,igd+,0.1,R2,False
DTLZ6,3,igd+,0.2,R2,False
DTLZ6,3,igd+,0.3,R2,False
DTLZ6,3,igd+,0.4,R2,False
DTLZ6,3,igd+,0.5,R2,False
DTLZ6,3,igd+,0.6000000000000001,R2,False
DTLZ6,3,igd+,0.7000000000000001,R2,False
DTLZ6,3,igd+,0.8,R2,False
DTLZ6,3,igd+,0.9,R2,False
DTLZ6,3,igd+,0.999,R2,False
DTLZ6,4,igd+,0.001,R2,False
DTLZ6,4,igd+,0.1,R2,False
DTLZ6,4,igd+,0.2,R2,False
DTLZ6,4,igd+,0.3,R2,False
DTLZ6,4,igd+,0.4,R2,False
DTLZ6,4,igd+,0.5,R2,False
DTLZ6,4,igd+,0.6000000000000001,R2,False
DTLZ6,4,igd+,0.7000000000000001,R2,False
DTLZ6,4,igd+,0.8,R2,False
DTLZ6,4,igd+,0.9,R2,False
DTLZ6,4,igd+,0.999,R2,False
DTLZ6,5,igd+,0.001,R2,True
DTLZ6,5,igd+,0.1,R2,True
DTLZ6,5,igd+,0.2,R2,True
DTLZ6,5,igd+,0.3,R2,True
DTLZ6,5,igd+,0.4,R2,True
DTLZ6,5,igd+,0.5,R2,True
DTLZ6,5,igd+,0.6000000000000001,R2,False
DTLZ6,5,igd+,0.7000000000000001,R2,True
DTLZ6,5,igd+,0.8,R2,True
DTLZ6,5,igd+,0.9,R2,False
DTLZ6,5,igd+,0.999,R2,False
DTLZ6,6,igd+,0.001,R2,True
DTLZ6,6,igd+,0.1,R2,True
DTLZ6,6,igd+,0.2,R2,True
DTLZ6,6,igd+,0.3,R2,True
DTLZ6,6,igd+,0.4,R2,True
DTLZ6,6,igd+,0.5,R2,True
DTLZ6,6,igd+,0.6000000000000001,R2,True
DTLZ6,6,igd+,0.7000000000000001,R2,True
DTLZ6,6,igd+,0.8,R2,True
DTLZ6,6,igd+,0.9,R2,True
DTLZ6,6,igd+,0.999,R2,True
DTLZ6,7,igd+,0.001,R2,True
DTLZ6,7,igd+,0.1,R2,True
DTLZ6,7,igd+,0.2,R2,True
DTLZ6,7,igd+,0.3,R2,True
DTLZ6,7,igd+,0.4,R2,True
DTLZ6,7,igd+,0.5,R2,True
DTLZ6,7,igd+,0.6000000000000001,R2,True
DTLZ6,7,igd+,0.7000000000000001,R2,True
DTLZ6,7,igd+,0.8,R2,True
DTLZ6,7,igd+,0.9,R2,True
DTLZ6,7,igd+,0.999,R2,True
DTLZ6,2,r2,0.001,R2,False
DTLZ6,2,r2,0.1,R2,False
DTLZ6,2,r2,0.2,R2,False
DTLZ6,2,r2,0.3,R2,False
DTLZ6,2,r2,0.4,R2,False
DTLZ6,2,r2,0.5,R2,False
DTLZ6,2,r2,0.6000000000000001,R2,False
DTLZ6,2,r2,0.7000000000000001,R2,False
DTLZ6,2,r2,0.8,R2,False
DTLZ6,2,r2,0.9,R2,False
DTLZ6,2,r2,0.999,R2,False
DTLZ6,3,r2,0.001,R2,True
DTLZ6,3,r2,0.1,R2,False
DTLZ6,3,r2,0.2,R2,True
DTLZ6,3,r2,0.3,R2,True
DTLZ6,3,r2,0.4,R2,True
DTLZ6,3,r2,0.5,R2,True
DTLZ6,3,r2,0.6000000000000001,R2,True
DTLZ6,3,r2,0.7000000000000001,R2,True
DTLZ6,3,r2,0.8,R2,True
DTLZ6,3,r2,0.9,R2,True
DTLZ6,3,r2,0.999,R2,True
DTLZ6,4,r2,0.001,R2,False
DTLZ6,4,r2,0.1,R2,False
DTLZ6,4,r2,0.2,R2,False
DTLZ6,4,r2,0.3,R2,False
DTLZ6,4,r2,0.4,R2,False
DTLZ6,4,r2,0.5,R2,False
DTLZ6,4,r2,0.6000000000000001,R2,False
DTLZ6,4,r2,0.7000000000000001,R2,False
DTLZ6,4,r2,0.8,R2,False
DTLZ6,4,r2,0.9,R2,False
DTLZ6,4,r2,0.999,R2,False
DTLZ6,5,r2,0.001,R2,False
DTLZ6,5,r2,0.1,R2,False
DTLZ6,5,r2,0.2,R2,False
DTLZ6,5,r2,0.3,R2,False
DTLZ6,5,r2,0.4,R2,False
DTLZ6,5,r2,0.5,R2,False
DTLZ6,5,r2,0.6000000000000001,R2,False
DTLZ6,5,r2,0.7000000000000001,R2,False
DTLZ6,5,r2,0.8,R2,False
DTLZ6,5,r2,0.9,R2,False
DTLZ6,5,r2,0.999,R2,False
DTLZ6,6,r2,0.001,R2,False
DTLZ6,6,r2,0.1,R2,False
DTLZ6,6,r2,0.2,R2,False
DTLZ6,6,r2,0.3,R2,False
DTLZ6,6,r2,0.4,R2,False
DTLZ6,6,r2,0.5,R2,False
DTLZ6,6,r2,0.6000000000000001,R2,False
DTLZ6,6,r2,0.7000000000000001,R2,False
DTLZ6,6,r2,0.8,R2,False
DTLZ6,6,r2,0.9,R2,False
DTLZ6,6,r2,0.999,R2,False
DTLZ6,7,r2,0.001,R2,False
DTLZ6,7,r2,0.1,R2,False
DTLZ6,7,r2,0.2,R2,False
DTLZ6,7,r2,0.3,R2,False
DTLZ6,7,r2,0.4,R2,False
DTLZ6,7,r2,0.5,R2,False
DTLZ6,7,r2,0.6000000000000001,R2,False
DTLZ6,7,r2,0.7000000000000001,R2,False
DTLZ6,7,r2,0.8,R2,False
DTLZ6,7,r2,0.9,R2,False
DTLZ6,7,r2,0.999,R2,False
DTLZ6,2,s-energy,0.001,R2,False
DTLZ6,2,s-energy,0.1,R2,False
DTLZ6,2,s-energy,0.2,R2,False
