n_objetivos,problema,indicador,hiperparam_ind_conv,p-value_Friedman,Medias_Distintas
4,WFG8,s-energy,R2,0.00047989498998533825,1
4,WFG8,spd,EPS+,3.991969335634271e-22,1
4,WFG8,spd,IGD+,3.206353195299682e-05,1
4,WFG8,spd,R2,0.004376743431897546,1
4,WFG9,eps+,EPS+,0.012515779453733956,1
4,WFG9,eps+,IGD+,1.107877805900786e-06,1
4,WFG9,eps+,R2,0.0015005777248523744,1
4,WFG9,hv,EPS+,0.014783675477504896,1
4,WFG9,hv,IGD+,8.523327707854823e-19,1
4,WFG9,hv,R2,1.3119633153705899e-10,1
4,WFG9,igd,EPS+,6.269911407768531e-22,1
4,WFG9,igd,IGD+,1.2551517371636139e-10,1
4,WFG9,igd,R2,0.0001684187410193712,1
4,WFG9,igd+,EPS+,0.012171394627752317,1
4,WFG9,igd+,IGD+,5.821369957300962e-21,1
4,WFG9,igd+,R2,1.054152261561807e-12,1
4,WFG9,r2,EPS+,7.478739587854972e-21,1
4,WFG9,r2,IGD+,0.001383844106620117,1
4,WFG9,r2,R2,0.49208965175427755,0
4,WFG9,s-energy,EPS+,5.588914492701618e-22,1
4,WFG9,s-energy,IGD+,2.0317678110543575e-06,1
4,WFG9,s-energy,R2,1.0938503722570902e-19,1
4,WFG9,spd,EPS+,3.4080955931967833e-17,1
4,WFG9,spd,IGD+,7.403221756368598e-05,1
4,WFG9,spd,R2,1.9971830469352955e-18,1
5,DTLZ1,eps+,EPS+,0.002205910925494411,1
5,DTLZ1,eps+,IGD+,0.06468086835579777,0
5,DTLZ1,eps+,R2,0.38654109249987867,0
5,DTLZ1,hv,EPS+,7.3218193848741125e-31,1
5,DTLZ1,hv,IGD+,0.000759734030874738,1
5,DTLZ1,hv,R2,0.000911050317950988,1
5,DTLZ1,igd,EPS+,1.0875860698102178e-22,1
5,DTLZ1,igd,IGD+,0.0019763344159241247,1
5,DTLZ1,igd,R2,1.4855054731286597e-11,1
5,DTLZ1,igd+,EPS+,4.007598874046291e-11,1
5,DTLZ1,igd+,IGD+,0.0012760601166570038,1
5,DTLZ1,igd+,R2,6.756368354204869e-05,1
5,DTLZ1,r2,EPS+,1.4976291285865874e-22,1
5,DTLZ1,r2,IGD+,0.14693510397043336,0
5,DTLZ1,r2,R2,4.469765878993698e-11,1
5,DTLZ1,s-energy,EPS+,4.101281742829899e-24,1
5,DTLZ1,s-energy,IGD+,0.810735954322827,0
5,DTLZ1,s-energy,R2,0.07120676711852165,0
5,DTLZ1,spd,EPS+,1.34999423626852e-26,1
5,DTLZ1,spd,IGD+,0.025252916949445592,1
5,DTLZ1,spd,R2,8.07786877550128e-09,1
5,DTLZ2,eps+,EPS+,0.12781219955762932,0
5,DTLZ2,eps+,IGD+,3.39502850685688e-18,1
5,DTLZ2,eps+,R2,1.61545816510915e-28,1
5,DTLZ2,hv,EPS+,0.013479796653878032,1
5,DTLZ2,hv,IGD+,1.280594669410668e-27,1
5,DTLZ2,hv,R2,8.187262615016645e-33,1
5,DTLZ2,igd,EPS+,7.371102178056586e-24,1
5,DTLZ2,igd,IGD+,6.514852705725795e-22,1
5,DTLZ2,igd,R2,2.9647008097776767e-30,1
5,DTLZ2,igd+,EPS+,0.94185811992698,0
5,DTLZ2,igd+,IGD+,5.76816406920415e-28,1
5,DTLZ2,igd+,R2,7.360460933334525e-32,1
5,DTLZ2,r2,EPS+,1.0298280020562648e-16,1
5,DTLZ2,r2,IGD+,0.0011447132238056072,1
5,DTLZ2,r2,R2,1.3468581766658454e-24,1
5,DTLZ2,s-energy,EPS+,6.544148532503405e-30,1
5,DTLZ2,s-energy,IGD+,3.1295457091386017e-34,1
5,DTLZ2,s-energy,R2,1.307482464536533e-28,1
5,DTLZ2,spd,EPS+,3.589132686315862e-28,1
5,DTLZ2,spd,IGD+,1.921397136397639e-35,1
5,DTLZ2,spd,R2,1.4149687545513765e-32,1
5,DTLZ3,eps+,EPS+,0.04656241379624185,1
5,DTLZ3,eps+,IGD+,4.367281795868371e-08,1
5,DTLZ3,eps+,R2,1.2418473432157516e-08,1
5,DTLZ3,hv,EPS+,0.04052622059368531,1
5,DTLZ3,hv,IGD+,2.784510497798239e-07,1
5,DTLZ3,hv,R2,5.8958687805878616e-08,1
5,DTLZ3,igd,EPS+,2.572829225384356e-16,1
5,DTLZ3,igd,IGD+,0.13272614005922917,0
5,DTLZ3,igd,R2,0.42547235951274376,0
5,DTLZ3,igd+,EPS+,0.03120212137688837,1
5,DTLZ3,igd+,IGD+,2.3687055030386816e-07,1
5,DTLZ3,igd+,R2,1.2967461243193637e-08,1
5,DTLZ3,r2,EPS+,5.582906416767392e-15,1
5,DTLZ3,r2,IGD+,0.1589667590528908,0
5,DTLZ3,r2,R2,0.3373506360512562,0
5,DTLZ3,s-energy,EPS+,1.5278305254463602e-19,1
5,DTLZ3,s-energy,IGD+,7.899931886141932e-06,1
5,DTLZ3,s-energy,R2,3.2799147381525504e-05,1
5,DTLZ3,spd,EPS+,1.7344638640374105e-19,1
5,DTLZ3,spd,IGD+,1.1003984704062156e-09,1
5,DTLZ3,spd,R2,2.047181196134556e-06,1
5,DTLZ4,eps+,EPS+,0.01887333199191243,1
5,DTLZ4,eps+,IGD+,1.969224382245195e-07,1
5,DTLZ4,eps+,R2,1.4329810295226742e-09,1
5,DTLZ4,hv,EPS+,0.006463298354675933,1
5,DTLZ4,hv,IGD+,1.0504438658070505e-11,1
5,DTLZ4,hv,R2,4.118352359082304e-11,1
5,DTLZ4,igd,EPS+,5.222249930727318e-09,1
5,DTLZ4,igd,IGD+,1.7122662327574563e-09,1
5,DTLZ4,igd,R2,3.677097980571877e-09,1
5,DTLZ4,igd+,EPS+,0.19261404921974815,0
5,DTLZ4,igd+,IGD+,2.358138323881835e-11,1
5,DTLZ4,igd+,R2,3.755321875859431e-11,1
5,DTLZ4,r2,EPS+,8.083559215193168e-07,1
5,DTLZ4,r2,IGD+,0.6749754569088293,0
5,DTLZ4,r2,R2,1.0780288172029093e-05,1
5,DTLZ4,s-energy,EPS+,1.831502337637653e-10,1
5,DTLZ4,s-energy,IGD+,2.5838584213920747e-13,1
5,DTLZ4,s-energy,R2,2.495952375435219e-10,1
5,DTLZ4,spd,EPS+,2.5966991066375077e-10,1
5,DTLZ4,spd,IGD+,2.0032918083623515e-14,1
5,DTLZ4,spd,R2,3.217323901792189e-13,1
5,DTLZ5,eps+,EPS+,0.9230054797416164,0
5,DTLZ5,eps+,IGD+,0.04857958274023187,1
5,DTLZ5,eps+,R2,5.169185639343395e-05,1
5,DTLZ5,hv,EPS+,0.0007545533150575183,1
5,DTLZ5,hv,IGD+,0.44850499385298925,0
5,DTLZ5,hv,R2,0.8448334644665692,0
5,DTLZ5,igd,EPS+,3.2566092524671077e-09,1
5,DTLZ5,igd,IGD+,0.635052888757072,0
5,DTLZ5,igd,R2,0.7773671597597643,0
5,DTLZ5,igd+,EPS+,6.483510708396697e-12,1
5,DTLZ5,igd+,IGD+,0.007771104062789301,1
5,DTLZ5,igd+,R2,0.9830840932312683,0
5,DTLZ5,r2,EPS+,6.108157438781077e-06,1
5,DTLZ5,r2,IGD+,0.047628532658498854,1
5,DTLZ5,r2,R2,0.006197111010122924,1
5,DTLZ5,s-energy,EPS+,7.342412405070386e-07,1
5,DTLZ5,s-energy,IGD+,0.10146861238881709,0
5,DTLZ5,s-energy,R2,0.026934989576032214,1
5,DTLZ5,spd,EPS+,3.880036525459505e-11,1
5,DTLZ5,spd,IGD+,0.14162138041667013,0
5,DTLZ5,spd,R2,0.34146170287860045,0
5,DTLZ6,eps+,EPS+,0.2096384635266915,0
5,DTLZ6,eps+,IGD+,7.207186542962244e-15,1
5,DTLZ6,eps+,R2,1.0222541555742541e-19,1
5,DTLZ6,hv,EPS+,1.115940686080171e-05,1
5,DTLZ6,hv,IGD+,1.454904992446435e-15,1
5,DTLZ6,hv,R2,1.7911477916102874e-17,1
5,DTLZ6,igd,EPS+,3.830921920107365e-09,1
5,DTLZ6,igd,IGD+,1.6608117755227612e-14,1
5,DTLZ6,igd,R2,9.365650477615954e-21,1
5,DTLZ6,igd+,EPS+,0.0012630463487257795,1
5,DTLZ6,igd+,IGD+,5.209424970015835e-16,1
5,DTLZ6,igd+,R2,7.731414032942977e-20,1
5,DTLZ6,r2,EPS+,0.006460409855388793,1
5,DTLZ6,r2,IGD+,1.9712545510610394e-06,1
5,DTLZ6,r2,R2,2.4568999417794937e-13,1
5,DTLZ6,s-energy,EPS+,0.17216389327626838,0
5,DTLZ6,s-energy,IGD+,2.6772132540665587e-12,1
5,DTLZ6,s-energy,R2,6.925663448693106e-20,1
5,DTLZ6,spd,EPS+,0.052706486778429255,0
5,DTLZ6,spd,IGD+,5.155371310218212e-14,1
5,DTLZ6,spd,R2,5.658965735593406e-19,1
5,DTLZ7,eps+,EPS+,0.00031347427660020514,1
5,DTLZ7,eps+,IGD+,0.0017752431072354834,1
5,DTLZ7,eps+,R2,7.826058829643123e-24,1
5,DTLZ7,hv,EPS+,0.0003069453102607044,1
5,DTLZ7,hv,IGD+,8.472631480242761e-34,1
5,DTLZ7,hv,R2,2.8927303684683685e-28,1
5,DTLZ7,igd,EPS+,8.594316584575955e-20,1
5,DTLZ7,igd,IGD+,6.666438776191625e-29,1
5,DTLZ7,igd,R2,6.572823120560351e-07,1
5,DTLZ7,igd+,EPS+,0.013944729669892542,1
5,DTLZ7,igd+,IGD+,2.9982624444945334e-32,1
5,DTLZ7,igd+,R2,8.088817309262884e-31,1
5,DTLZ7,r2,EPS+,0.03156923926621591,1
5,DTLZ7,r2,IGD+,6.323784621194924e-08,1
5,DTLZ7,r2,R2,6.316854629547433e-06,1
5,DTLZ7,s-energy,EPS+,1.2157950567009437e-23,1
5,DTLZ7,s-energy,IGD+,4.9378873672456315e-23,1
5,DTLZ7,s-energy,R2,6.881066708032472e-07,1
5,DTLZ7,spd,EPS+,1.8378121253427452e-22,1
5,DTLZ7,spd,IGD+,2.3661300058564296e-17,1
5,DTLZ7,spd,R2,1.970615404596276e-05,1
5,WFG1,eps+,EPS+,5.3310128427256844e-17,1
5,WFG1,eps+,IGD+,0.6181818754213906,0
5,WFG1,eps+,R2,0.8595072755242735,0
5,WFG1,hv,EPS+,0.10220093714464315,0
5,WFG1,hv,IGD+,0.9332707871754453,0
5,WFG1,hv,R2,0.3589362919070474,0
5,WFG1,igd,EPS+,1.0916690657890305e-14,1
5,WFG1,igd,IGD+,0.42312541441860535,0
5,WFG1,igd,R2,0.203100303695133,0
5,WFG1,igd+,EPS+,1.713948353933689e-13,1
5,WFG1,igd+,IGD+,0.3821005259400712,0
5,WFG1,igd+,R2,0.39400883392229363,0
5,WFG1,r2,EPS+,1.1602782311608747e-26,1
5,WFG1,r2,IGD+,0.9517454029716811,0
5,WFG1,r2,R2,0.3018197378623207,0
5,WFG1,s-energy,EPS+,3.2270440538642517e-23,1
5,WFG1,s-energy,IGD+,0.6625392825689126,0
5,WFG1,s-energy,R2,0.8376324783126874,0
5,WFG1,spd,EPS+,5.461666984980126e-24,1
5,WFG1,spd,IGD+,0.7773671597597643,0
5,WFG1,spd,R2,0.5511838085443205,0
5,WFG2,eps+,EPS+,0.011909766251673328,1
5,WFG2,eps+,IGD+,0.26721849371793144,0
5,WFG2,eps+,R2,0.09016121251525736,0
5,WFG2,hv,EPS+,0.0012977280702768722,1
5,WFG2,hv,IGD+,0.6031023690090682,0
5,WFG2,hv,R2,0.5030424650508751,0
5,WFG2,igd,EPS+,0.00028916070451914604,1
5,WFG2,igd,IGD+,0.3366686007235888,0
5,WFG2,igd,R2,0.009362617406801145,1
5,WFG2,igd+,EPS+,9.057705792270419e-11,1
5,WFG2,igd+,IGD+,0.015960275570753503,1
5,WFG2,igd+,R2,9.147992994196713e-08,1
5,WFG2,r2,EPS+,1.539524462888e-05,1
5,WFG2,r2,IGD+,0.05875749429280115,0
5,WFG2,r2,R2,0.0015519874458810954,1
5,WFG2,s-energy,EPS+,7.194613997393372e-20,1
5,WFG2,s-energy,IGD+,0.9275036911422015,0
5,WFG2,s-energy,R2,0.552055515451449,0
5,WFG2,spd,EPS+,2.0134302638684434e-23,1
5,WFG2,spd,IGD+,0.9456072942925183,0
5,WFG2,spd,R2,0.7886607291693893,0
5,WFG3,eps+,EPS+,5.513822668937232e-15,1
5,WFG3,eps+,IGD+,0.43572093321139566,0
5,WFG3,eps+,R2,0.7064384496412872,0
5,WFG3,hv,EPS+,0.0021336263305712314,1
5,WFG3,hv,IGD+,0.4746052029735224,0
5,WFG3,hv,R2,0.05859481395437498,0
5,WFG3,igd,EPS+,6.390592096156408e-16,1
5,WFG3,igd,IGD+,0.0281544954848666,1
5,WFG3,igd,R2,0.4721296214891748,0
5,WFG3,igd+,EPS+,4.4043101833515124e-26,1
5,WFG3,igd+,IGD+,0.00027142931165052364,1
5,WFG3,igd+,R2,6.750928452584474e-07,1
5,WFG3,r2,EPS+,2.777909270956339e-24,1
5,WFG3,r2,IGD+,0.22114149888285925,0
5,WFG3,r2,R2,0.369684694887157,0
5,WFG3,s-energy,EPS+,9.998419585461786e-30,1
5,WFG3,s-energy,IGD+,0.9893369662281105,0
5,WFG3,s-energy,R2,0.9846427475670173,0
5,WFG3,spd,EPS+,4.709855143397331e-28,1
5,WFG3,spd,IGD+,0.9619651567411774,0
5,WFG3,spd,R2,0.9379280713560832,0
5,WFG4,eps+,EPS+,0.05908407767449186,0
5,WFG4,eps+,IGD+,0.09731409272430246,0
5,WFG4,eps+,R2,0.0043593982630416315,1
5,WFG4,hv,EPS+,0.008149319885206025,1
5,WFG4,hv,IGD+,8.04292079224775e-15,1
5,WFG4,hv,R2,1.6417804943236305e-13,1
5,WFG4,igd,EPS+,1.7344638640374105e-19,1
5,WFG4,igd,IGD+,0.5372878716302976,0
5,WFG4,igd,R2,1.1353941178271231e-23,1
5,WFG4,igd+,EPS+,0.0014854796356855368,1
5,WFG4,igd+,IGD+,1.192234446254092e-16,1
5,WFG4,igd+,R2,3.794511078348549e-15,1
5,WFG4,r2,EPS+,1.3688999575529466e-07,1
5,WFG4,r2,IGD+,0.6359407898033205,0
5,WFG4,r2,R2,1.314141153862112e-27,1
5,WFG4,s-energy,EPS+,1.652073000098102e-16,1
5,WFG4,s-energy,IGD+,5.3020548517568345e-05,1
5,WFG4,s-energy,R2,7.359624470363978e-08,1
5,WFG4,spd,EPS+,1.1779058668493603e-10,1
5,WFG4,spd,IGD+,0.10448684020518803,0
5,WFG4,spd,R2,0.10601851237618239,0
5,WFG5,eps+,EPS+,0.18623861247299103,0
5,WFG5,eps+,IGD+,0.08664562558503931,0
5,WFG5,eps+,R2,0.00015742061043217347,1
5,WFG5,hv,EPS+,2.860500767644903e-15,1
5,WFG5,hv,IGD+,1.5846872605248022e-15,1
5,WFG5,hv,R2,3.6023415668281937e-06,1
5,WFG5,igd,EPS+,6.179441567167014e-17,1
5,WFG5,igd,IGD+,0.37769033689474063,0
5,WFG5,igd,R2,0.0009622265097156481,1
5,WFG5,igd+,EPS+,0.39551231051660657,0
5,WFG5,igd+,IGD+,3.9767398621640876e-20,1
5,WFG5,igd+,R2,7.696722357548493e-06,1
5,WFG5,r2,EPS+,4.630714370222726e-14,1
5,WFG5,r2,IGD+,0.05620290940255511,0
5,WFG5,r2,R2,5.153378026995631e-10,1
5,WFG5,s-energy,EPS+,4.085675048484852e-18,1
5,WFG5,s-energy,IGD+,0.02701473663913441,1
5,WFG5,s-energy,R2,1.8327375260396265e-23,1
5,WFG5,spd,EPS+,2.5296510815174355e-13,1
5,WFG5,spd,IGD+,0.43094272616018103,0
5,WFG5,spd,R2,2.1559394527821843e-25,1
5,WFG6,eps+,EPS+,0.6527984977103444,0
5,WFG6,eps+,IGD+,0.06614942707348707,0
5,WFG6,eps+,R2,0.3049976750105831,0
5,WFG6,hv,EPS+,0.0015836489368211088,1
5,WFG6,hv,IGD+,7.610409518214231e-05,1
5,WFG6,hv,R2,0.2068999451649074,0
5,WFG6,igd,EPS+,3.4816205629801784e-21,1
5,WFG6,igd,IGD+,0.002397136888225605,1
5,WFG6,igd,R2,3.888172945049229e-26,1
5,WFG6,igd+,EPS+,4.47047617745349e-05,1
5,WFG6,igd+,IGD+,4.46588187650953e-07,1
5,WFG6,igd+,R2,0.0041653243834721895,1
5,WFG6,r2,EPS+,1.1793226477797086e-18,1
5,WFG6,r2,IGD+,0.00029531935098987507,1
5,WFG6,r2,R2,5.893886105873039e-28,1
5,WFG6,s-energy,EPS+,1.315937418877194e-18,1
5,WFG6,s-energy,IGD+,0.00046836357850436276,1
5,WFG6,s-energy,R2,6.780609396746085e-20,1
5,WFG6,spd,EPS+,1.6447256806483488e-15,1
5,WFG6,spd,IGD+,0.1518204814676313,0
5,WFG6,spd,R2,1.0012295644542761e-10,1
5,WFG7,eps+,EPS+,0.05405047823831845,0
5,WFG7,eps+,IGD+,2.1682557725066905e-05,1
5,WFG7,eps+,R2,1.9458066223172032e-07,1
5,WFG7,hv,EPS+,3.864938995952898e-05,1
5,WFG7,hv,IGD+,4.574987622797023e-22,1
5,WFG7,hv,R2,1.1286926378116265e-13,1
5,WFG7,igd,EPS+,1.5840732592799681e-18,1
5,WFG7,igd,IGD+,0.35822670858476363,0
5,WFG7,igd,R2,6.701480868477138e-19,1
5,WFG7,igd+,EPS+,0.31271834985668767,0
5,WFG7,igd+,IGD+,3.573372804636812e-22,1
5,WFG7,igd+,R2,2.422267081360333e-15,1
5,WFG7,r2,EPS+,1.8417569687386397e-16,1
5,WFG7,r2,IGD+,0.13272614005922917,0
5,WFG7,r2,R2,4.172544655488018e-18,1
5,WFG7,s-energy,EPS+,3.5112931334425855e-18,1
5,WFG7,s-energy,IGD+,0.0006947790761752472,1
5,WFG7,s-energy,R2,3.606351532501685e-05,1
5,WFG7,spd,EPS+,2.233917058365131e-12,1
5,WFG7,spd,IGD+,0.27609892836814337,0
5,WFG7,spd,R2,0.13687002622669373,0
5,WFG8,eps+,EPS+,0.07869649895360137,0
5,WFG8,eps+,IGD+,1.579810097977553e-05,1
5,WFG8,eps+,R2,0.07848521912706913,0
5,WFG8,hv,EPS+,0.22114149888285925,0
5,WFG8,hv,IGD+,2.9176100501376433e-18,1
5,WFG8,hv,R2,0.003092154346445196,1
5,WFG8,igd,EPS+,7.197895750736169e-11,1
5,WFG8,igd,IGD+,0.0025530878028625823,1
5,WFG8,igd,R2,0.05405047823831845,0
5,WFG8,igd+,EPS+,0.0056644552524979285,1
5,WFG8,igd+,IGD+,0.0028101704295274725,1
5,WFG8,igd+,R2,0.20215902661636379,0
5,WFG8,r2,EPS+,3.136736041600405e-20,1
5,WFG8,r2,IGD+,0.5115302181421092,0
5,WFG8,r2,R2,0.0002299983077923048,1
5,WFG8,s-energy,EPS+,3.104620482607757e-22,1
5,WFG8,s-energy,IGD+,8.009636233833775e-15,1
5,WFG8,s-energy,R2,0.9086361957104542,0
5,WFG8,spd,EPS+,1.017789083917813e-19,1
5,WFG8,spd,IGD+,1.0053986599985097e-08,1
5,WFG8,spd,R2,0.9432800095866413,0
5,WFG9,eps+,EPS+,0.026697060314602228,1
5,WFG9,eps+,IGD+,3.3040643132741836e-06,1
5,WFG9,eps+,R2,0.0017166745894383116,1
5,WFG9,hv,EPS+,0.0011140128588851819,1
5,WFG9,hv,IGD+,1.8495258771950033e-14,1
5,WFG9,hv,R2,1.8649199056885975e-07,1
5,WFG9,igd,EPS+,8.741792891960978e-19,1
5,WFG9,igd,IGD+,0.020041316014211413,1
5,WFG9,igd,R2,2.82106489771596e-06,1
5,WFG9,igd+,EPS+,0.001416948877472109,1
5,WFG9,igd+,IGD+,6.14977968097778e-11,1
5,WFG9,igd+,R2,0.0003433714992609249,1
5,WFG9,r2,EPS+,3.3778151341490047e-15,1
5,WFG9,r2,IGD+,0.2980365567351671,0
5,WFG9,r2,R2,0.3133676959549007,0
5,WFG9,s-energy,EPS+,4.494328492919393e-17,1
5,WFG9,s-energy,IGD+,0.005449859291831022,1
5,WFG9,s-energy,R2,4.1350894520695713e-08,1
5,WFG9,spd,EPS+,1.8146469886635724e-09,1
5,WFG9,spd,IGD+,0.01067951288748168,1
5,WFG9,spd,R2,4.774028682217057e-07,1
6,DTLZ1,eps+,EPS+,6.631399314826515e-09,1
6,DTLZ1,eps+,IGD+,0.3509873544912988,0
6,DTLZ1,eps+,R2,0.06104589476629973,0
6,DTLZ1,hv,EPS+,1.3939042292639957e-28,1
6,DTLZ1,hv,IGD+,5.515950404747773e-06,1
6,DTLZ1,hv,R2,3.265417574643031e-13,1
6,DTLZ1,igd,EPS+,3.998870477135804e-10,1
6,DTLZ1,igd,IGD+,3.557199293927902e-08,1
6,DTLZ1,igd,R2,5.184654843808757e-18,1
6,DTLZ1,igd+,EPS+,4.574134247560035e-06,1
6,DTLZ1,igd+,IGD+,2.186170930260108e-06,1
6,DTLZ1,igd+,R2,3.077396292587053e-14,1
6,DTLZ1,r2,EPS+,5.333735784001134e-15,1
6,DTLZ1,r2,IGD+,0.7499370714273331,0
6,DTLZ1,r2,R2,0.1642198586006653,0
6,DTLZ1,s-energy,EPS+,1.2897611055718085e-16,1
6,DTLZ1,s-energy,IGD+,0.021130439415644325,1
6,DTLZ1,s-energy,R2,6.146746683990664e-05,1
6,DTLZ1,spd,EPS+,2.8840661773629096e-16,1
6,DTLZ1,spd,IGD+,7.314732966705523e-08,1
6,DTLZ1,spd,R2,6.238835528394316e-18,1
6,DTLZ2,eps+,EPS+,0.6492522265244006,0
6,DTLZ2,eps+,IGD+,6.948114885432981e-23,1
6,DTLZ2,eps+,R2,1.8060893679453246e-31,1
6,DTLZ2,hv,EPS+,3.912428822188755e-12,1
6,DTLZ2,hv,IGD+,8.725757357524597e-28,1
6,DTLZ2,hv,R2,5.719831507979773e-31,1
6,DTLZ2,igd,EPS+,2.2328704370815904e-24,1
6,DTLZ2,igd,IGD+,3.6141838394144095e-26,1
6,DTLZ2,igd,R2,9.65842842945428e-30,1
6,DTLZ2,igd+,EPS+,4.443219457780552e-15,1
6,DTLZ2,igd+,IGD+,1.9281797778420587e-28,1
6,DTLZ2,igd+,R2,3.3567982015936416e-31,1
6,DTLZ2,r2,EPS+,8.359011061168305e-07,1
6,DTLZ2,r2,IGD+,3.3175500768921363e-10,1
6,DTLZ2,r2,R2,3.071153977080599e-05,1
6,DTLZ2,s-energy,EPS+,1.215301178020206e-30,1
6,DTLZ2,s-energy,IGD+,7.881854085248621e-30,1
6,DTLZ2,s-energy,R2,7.833098724002356e-26,1
6,DTLZ2,spd,EPS+,9.930442949827393e-28,1
6,DTLZ2,spd,IGD+,1.7687692284774125e-35,1
6,DTLZ2,spd,R2,2.908415886197175e-29,1
6,DTLZ3,eps+,EPS+,0.7918530328175131,0
6,DTLZ3,eps+,IGD+,0.1866791453704303,0
6,DTLZ3,eps+,R2,0.4008002748934443,0
6,DTLZ3,hv,EPS+,0.3205462243789973,0
6,DTLZ3,hv,IGD+,0.4517320947913124,0
6,DTLZ3,hv,R2,0.549031754455779,0
6,DTLZ3,igd,EPS+,0.06074167010987184,0
6,DTLZ3,igd,IGD+,0.3525816903184084,0
6,DTLZ3,igd,R2,0.9091914478958576,0
6,DTLZ3,igd+,EPS+,0.1742392403778971,0
6,DTLZ3,igd+,IGD+,0.7185616810159122,0
6,DTLZ3,igd+,R2,0.6519121090860713,0
6,DTLZ3,r2,EPS+,0.6439296699965871,0
6,DTLZ3,r2,IGD+,0.3725838375246321,0
6,DTLZ3,r2,R2,0.8075684734975349,0
6,DTLZ3,s-energy,EPS+,0.0001860124507281749,1
6,DTLZ3,s-energy,IGD+,0.5854450924342823,0
6,DTLZ3,s-energy,R2,0.841249664723539,0
6,DTLZ3,spd,EPS+,1.0995172896323071e-05,1
6,DTLZ3,spd,IGD+,0.3238814491959969,0
6,DTLZ3,spd,R2,0.691603080815772,0
6,DTLZ4,eps+,EPS+,0.7272890435757197,0
6,DTLZ4,eps+,IGD+,0.0001388582036204099,1
6,DTLZ4,eps+,R2,0.013954200738316144,1
6,DTLZ4,hv,EPS+,0.1793248990887714,0
6,DTLZ4,hv,IGD+,0.00017004512014754354,1
6,DTLZ4,hv,R2,0.08582371919587665,0
6,DTLZ4,igd,EPS+,0.0017854988170284837,1
6,DTLZ4,igd,IGD+,0.00046673848278283944,1
6,DTLZ4,igd,R2,0.4942232025770781,0
6,DTLZ4,igd+,EPS+,0.1912257627159247,0
6,DTLZ4,igd+,IGD+,0.00011225908336540477,1
6,DTLZ4,igd+,R2,0.020729536736387753,1
6,DTLZ4,r2,EPS+,0.028817831337746562,1
6,DTLZ4,r2,IGD+,0.15848936589947643,0
6,DTLZ4,r2,R2,0.21605629406215018,0
6,DTLZ4,s-energy,EPS+,0.002149120335567119,1
6,DTLZ4,s-energy,IGD+,0.01974132160614771,1
6,DTLZ4,s-energy,R2,0.5819962906514758,0
6,DTLZ4,spd,EPS+,5.09582327545186e-05,1
6,DTLZ4,spd,IGD+,0.001167938756701808,1
6,DTLZ4,spd,R2,0.6309489985544102,0
6,DTLZ5,eps+,EPS+,0.002228054373601996,1
6,DTLZ5,eps+,IGD+,0.2097860905422322,0
6,DTLZ5,eps+,R2,5.640881381708907e-07,1
6,DTLZ5,hv,EPS+,4.818640051706054e-13,1
6,DTLZ5,hv,IGD+,0.0004219343565774755,1
6,DTLZ5,hv,R2,0.13339324406323538,0
6,DTLZ5,igd,EPS+,8.416382293810517e-24,1
6,DTLZ5,igd,IGD+,0.1701086969682682,0
6,DTLZ5,igd,R2,0.03346551894933071,1
6,DTLZ5,igd+,EPS+,6.711476805290778e-18,1
6,DTLZ5,igd+,IGD+,0.020041316014211413,1
6,DTLZ5,igd+,R2,0.12652817418033538,0
6,DTLZ5,r2,EPS+,0.00031790220116869965,1
6,DTLZ5,r2,IGD+,0.20215902661636379,0
6,DTLZ5,r2,R2,0.16766890500775444,0
6,DTLZ5,s-energy,EPS+,3.381509050829296e-11,1
6,DTLZ5,s-energy,IGD+,0.10605076970916383,0
6,DTLZ5,s-energy,R2,0.005906064951201332,1
6,DTLZ5,spd,EPS+,7.779895155705107e-17,1
6,DTLZ5,spd,IGD+,0.1052293651829919,0
6,DTLZ5,spd,R2,0.004727773509351874,1
6,DTLZ6,eps+,EPS+,1.9673346832782314e-08,1
6,DTLZ6,eps+,IGD+,1.7579088991628083e-28,1
6,DTLZ6,eps+,R2,1.687575316623956e-22,1
6,DTLZ6,hv,EPS+,3.6670988067787953e-10,1
6,DTLZ6,hv,IGD+,0.12448977487658154,0
6,DTLZ6,hv,R2,,0
6,DTLZ6,igd,EPS+,0.0002592897877286378,1
6,DTLZ6,igd,IGD+,9.848109283489919e-30,1
6,DTLZ6,igd,R2,2.7425087154405904e-30,1
6,DTLZ6,igd+,EPS+,3.9888867845173954e-10,1
6,DTLZ6,igd+,IGD+,7.138318909094565e-30,1
6,DTLZ6,igd+,R2,2.1061043647050394e-30,1
6,DTLZ6,r2,EPS+,5.626262374545622e-06,1
6,DTLZ6,r2,IGD+,1.280792807432576e-25,1
6,DTLZ6,r2,R2,1.4154130711148946e-26,1
6,DTLZ6,s-energy,EPS+,0.00017137228150582848,1
6,DTLZ6,s-energy,IGD+,7.783089239617432e-24,1
6,DTLZ6,s-energy,R2,4.061923420894598e-31,1
6,DTLZ6,spd,EPS+,6.326436800805998e-07,1
6,DTLZ6,spd,IGD+,0.032989808189709674,1
6,DTLZ6,spd,R2,0.6022626768397463,0
6,DTLZ7,eps+,EPS+,0.08595715918320453,0
6,DTLZ7,eps+,IGD+,4.2560133317252073e-17,1
6,DTLZ7,eps+,R2,3.6158974294965975e-06,1
6,DTLZ7,hv,EPS+,4.7958371062439623e-08,1
6,DTLZ7,hv,IGD+,1.6033644406209767e-30,1
