problema,indicador,w0,dimension,run,valor
WFG7,r2,w_00,3,5,5.131874
WFG7,r2,w_00,3,6,5.335426
WFG7,r2,w_00,3,7,5.080457
WFG7,r2,w_00,3,8,5.361259
WFG7,r2,w_00,3,9,5.174222
DTLZ7,spd,w_00,6,0,107.9079
DTLZ7,spd,w_00,6,1,110.3067
DTLZ7,spd,w_00,6,2,110.2061
DTLZ7,spd,w_00,6,3,107.5769
DTLZ7,spd,w_00,6,4,112.5419
DTLZ7,spd,w_00,6,5,110.888
DTLZ7,spd,w_00,6,6,111.3079
DTLZ7,spd,w_00,6,7,108.2141
DTLZ7,spd,w_00,6,8,110.6576
DTLZ7,spd,w_00,6,9,108.6642
DTLZ5,r2,w_00,7,0,957.8654
DTLZ5,r2,w_00,7,1,915.1073
DTLZ5,r2,w_00,7,2,926.7928
DTLZ5,r2,w_00,7,3,935.2597
DTLZ5,r2,w_00,7,4,938.4083
DTLZ5,r2,w_00,7,5,919.964
DTLZ5,r2,w_00,7,6,914.4536
DTLZ5,r2,w_00,7,7,937.4419
DTLZ5,r2,w_00,7,8,938.0446
DTLZ5,r2,w_00,7,9,930.8197
WFG8,igd,w_00,3,0,0.2307726
WFG8,igd,w_00,3,1,0.2266234
WFG8,igd,w_00,3,2,0.2211247
WFG8,igd,w_00,3,3,0.2190917
WFG8,igd,w_00,3,4,0.2270717
WFG8,igd,w_00,3,5,0.2252837
WFG8,igd,w_00,3,6,0.2190628
WFG8,igd,w_00,3,7,0.2178558
WFG8,igd,w_00,3,8,0.2230133
WFG8,igd,w_00,3,9,0.2189393
DTLZ2,eps+,w_00,2,0,0.0086321
DTLZ2,eps+,w_00,2,1,0.005765
DTLZ2,eps+,w_00,2,2,0.0060014
DTLZ2,eps+,w_00,2,3,0.0068272
DTLZ2,eps+,w_00,2,4,0.0069892
DTLZ2,eps+,w_00,2,5,0.0076973
DTLZ2,eps+,w_00,2,6,0.0062334
DTLZ2,eps+,w_00,2,7,0.0057684
DTLZ2,eps+,w_00,2,8,0.0067559
DTLZ2,eps+,w_00,2,9,0.0056725
ZDT3,spd,w_00,2,0,0.0
ZDT3,spd,w_00,2,1,0.0
ZDT3,spd,w_00,2,2,0.0
ZDT3,spd,w_00,2,3,0.0
ZDT3,spd,w_00,2,4,0.0
ZDT3,spd,w_00,2,5,0.0
ZDT3,spd,w_00,2,6,0.0
ZDT3,spd,w_00,2,7,0.0
ZDT3,spd,w_00,2,8,0.0
ZDT3,spd,w_00,2,9,0.0
DTLZ5,r2,w_00,10,0,-nan 
DTLZ5,r2,w_00,10,1,-nan 
DTLZ5,r2,w_00,10,2,-nan 
DTLZ5,r2,w_00,10,3,-nan 
DTLZ5,r2,w_00,10,4,-nan 
DTLZ5,r2,w_00,10,5,-nan 
DTLZ5,r2,w_00,10,6,-nan 
DTLZ5,r2,w_00,10,7,-nan 
DTLZ5,r2,w_00,10,8,-nan 
DTLZ5,r2,w_00,10,9,-nan 
WFG4,hv,w_00,3,0,75.82938
WFG4,hv,w_00,3,1,75.44147
WFG4,hv,w_00,3,2,75.802
WFG4,hv,w_00,3,3,76.08023
WFG4,hv,w_00,3,4,75.86194
WFG4,hv,w_00,3,5,75.86385
WFG4,hv,w_00,3,6,75.44557
WFG4,hv,w_00,3,7,75.81582
WFG4,hv,w_00,3,8,76.01396
WFG4,hv,w_00,3,9,75.77429
DTLZ5,spd,w_00,7,0,109.1361
DTLZ5,spd,w_00,7,1,108.7584
DTLZ5,spd,w_00,7,2,107.4827
DTLZ5,spd,w_00,7,3,106.6509
DTLZ5,spd,w_00,7,4,105.6588
DTLZ5,spd,w_00,7,5,107.9774
DTLZ5,spd,w_00,7,6,107.0295
DTLZ5,spd,w_00,7,7,99.92113
DTLZ5,spd,w_00,7,8,108.8786
DTLZ5,spd,w_00,7,9,102.57
WFG4,spd,w_00,5,0,119.9889
WFG4,spd,w_00,5,1,119.9838
WFG4,spd,w_00,5,2,119.9894
WFG4,spd,w_00,5,3,119.8925
WFG4,spd,w_00,5,4,119.9929
WFG4,spd,w_00,5,5,119.9844
WFG4,spd,w_00,5,6,119.9717
WFG4,spd,w_00,5,7,119.986
WFG4,spd,w_00,5,8,119.9961
WFG4,spd,w_00,5,9,119.9577
WFG7,igd,w_00,3,0,0.2216575
WFG7,igd,w_00,3,1,0.2207259
WFG7,igd,w_00,3,2,0.2228729
WFG7,igd,w_00,3,3,0.2227199
WFG7,igd,w_00,3,4,0.2218951
WFG7,igd,w_00,3,5,0.2218547
WFG7,igd,w_00,3,6,0.2221429
WFG7,igd,w_00,3,7,0.2191782
WFG7,igd,w_00,3,8,0.2194785
WFG7,igd,w_00,3,9,0.219941
DTLZ3,s-energy,w_00,6,0,37850240.0
DTLZ3,s-energy,w_00,6,1,294070800000.0
DTLZ3,s-energy,w_00,6,2,213094700000.0
DTLZ3,s-energy,w_00,6,3,1.014714e+24
DTLZ3,s-energy,w_00,6,4,21224950000.0
DTLZ3,s-energy,w_00,6,5,35034310.0
DTLZ3,s-energy,w_00,6,6,15771280000.0
DTLZ3,s-energy,w_00,6,7,157681600000000.0
DTLZ3,s-energy,w_00,6,8,4.259867e+27
DTLZ3,s-energy,w_00,6,9,416356000000000.0
WFG6,igd,w_00,5,0,1.735797
WFG6,igd,w_00,5,1,1.73091
WFG6,igd,w_00,5,2,1.722935
WFG6,igd,w_00,5,3,1.74506
WFG6,igd,w_00,5,4,1.725373
WFG6,igd,w_00,5,5,1.742003
WFG6,igd,w_00,5,6,1.735554
WFG6,igd,w_00,5,7,1.736951
WFG6,igd,w_00,5,8,1.721817
WFG6,igd,w_00,5,9,1.720272
DTLZ3,spd,w_00,7,0,106.1255
DTLZ3,spd,w_00,7,1,0.0
DTLZ3,spd,w_00,7,2,39.88497
DTLZ3,spd,w_00,7,3,118.6869
DTLZ3,spd,w_00,7,4,27.11143
DTLZ3,spd,w_00,7,5,27.91392
DTLZ3,spd,w_00,7,6,13.37668
DTLZ3,spd,w_00,7,7,64.41143
DTLZ3,spd,w_00,7,8,0.0
DTLZ3,spd,w_00,7,9,108.0881
WFG2,igd,w_00,3,0,0.2154748
WFG2,igd,w_00,3,1,0.2366541
WFG2,igd,w_00,3,2,0.6103209
WFG2,igd,w_00,3,3,0.2436489
WFG2,igd,w_00,3,4,0.2540431
WFG2,igd,w_00,3,5,0.613518
WFG2,igd,w_00,3,6,0.6333799
WFG2,igd,w_00,3,7,0.6103068
WFG2,igd,w_00,3,8,0.2453687
WFG2,igd,w_00,3,9,0.619679
ZDT1,s-energy,w_00,2,0,0.0
ZDT1,s-energy,w_00,2,1,0.0
ZDT1,s-energy,w_00,2,2,0.0
ZDT1,s-energy,w_00,2,3,0.0
ZDT1,s-energy,w_00,2,4,0.0
ZDT1,s-energy,w_00,2,5,0.0
ZDT1,s-energy,w_00,2,6,0.0
ZDT1,s-energy,w_00,2,7,0.0
ZDT1,s-energy,w_00,2,8,0.0
ZDT1,s-energy,w_00,2,9,0.0
WFG7,spd,w_00,10,0,0.0
WFG7,spd,w_00,10,1,0.0
WFG7,spd,w_00,10,2,0.0
WFG7,spd,w_00,10,3,0.0
WFG7,spd,w_00,10,4,0.0
WFG7,spd,w_00,10,5,0.0
WFG7,spd,w_00,10,6,0.0
WFG7,spd,w_00,10,7,0.0
WFG7,spd,w_00,10,8,0.0
WFG7,spd,w_00,10,9,0.0
DTLZ7,igd,w_00,7,0,9.078684
DTLZ7,igd,w_00,7,1,9.08912
DTLZ7,igd,w_00,7,2,9.027231
DTLZ7,igd,w_00,7,3,9.120473
DTLZ7,igd,w_00,7,4,9.07014
DTLZ7,igd,w_00,7,5,9.135571
DTLZ7,igd,w_00,7,6,9.022097
DTLZ7,igd,w_00,7,7,9.154992
DTLZ7,igd,w_00,7,8,9.09704
DTLZ7,igd,w_00,7,9,8.978371
WFG9,s-energy,w_00,3,0,30576.08
WFG9,s-energy,w_00,3,1,26255.2
WFG9,s-energy,w_00,3,2,14085.01
WFG9,s-energy,w_00,3,3,16388.56
WFG9,s-energy,w_00,3,4,178460.1
WFG9,s-energy,w_00,3,5,28729.68
WFG9,s-energy,w_00,3,6,18230.31
WFG9,s-energy,w_00,3,7,16412.21
WFG9,s-energy,w_00,3,8,15848.26
WFG9,s-energy,w_00,3,9,18185.54
DTLZ5,igd+,w_00,4,0,0.02129146
DTLZ5,igd+,w_00,4,1,0.01869562
DTLZ5,igd+,w_00,4,2,0.0187444
DTLZ5,igd+,w_00,4,3,0.021293
DTLZ5,igd+,w_00,4,4,0.0211337
DTLZ5,igd+,w_00,4,5,0.01917051
DTLZ5,igd+,w_00,4,6,0.01824275
DTLZ5,igd+,w_00,4,7,0.02284251
DTLZ5,igd+,w_00,4,8,0.01978486
DTLZ5,igd+,w_00,4,9,0.02045694
WFG8,s-energy,w_00,10,0,0.0
WFG8,s-energy,w_00,10,1,0.0
WFG8,s-energy,w_00,10,2,0.0
WFG8,s-energy,w_00,10,3,0.0
WFG8,s-energy,w_00,10,4,0.0
WFG8,s-energy,w_00,10,5,0.0
WFG8,s-energy,w_00,10,6,0.0
WFG8,s-energy,w_00,10,7,0.0
WFG8,s-energy,w_00,10,8,0.0
WFG8,s-energy,w_00,10,9,0.0
DTLZ7,spd,w_00,5,0,96.95636
DTLZ7,spd,w_00,5,1,99.72815
DTLZ7,spd,w_00,5,2,94.85356
DTLZ7,spd,w_00,5,3,95.7658
DTLZ7,spd,w_00,5,4,94.95441
DTLZ7,spd,w_00,5,5,95.39731
DTLZ7,spd,w_00,5,6,97.56798
DTLZ7,spd,w_00,5,7,94.85236
DTLZ7,spd,w_00,5,8,95.47309
DTLZ7,spd,w_00,5,9,94.53775
DTLZ3,hv,w_00,7,0,127.6049
DTLZ3,hv,w_00,7,1,126.862
DTLZ3,hv,w_00,7,2,117.1444
DTLZ3,hv,w_00,7,3,68.67647
DTLZ3,hv,w_00,7,4,28.41938
DTLZ3,hv,w_00,7,5,126.741
DTLZ3,hv,w_00,7,6,0.0
DTLZ3,hv,w_00,7,7,27.45873
DTLZ3,hv,w_00,7,8,126.906
DTLZ3,hv,w_00,7,9,0.0
WFG3,igd+,w_00,7,0,0.8247695
WFG3,igd+,w_00,7,1,0.7435861
WFG3,igd+,w_00,7,2,0.7593605
WFG3,igd+,w_00,7,3,0.796725
WFG3,igd+,w_00,7,4,0.8015552
WFG3,igd+,w_00,7,5,0.7712317
WFG3,igd+,w_00,7,6,0.7477909
WFG3,igd+,w_00,7,7,0.7738644
WFG3,igd+,w_00,7,8,0.8209875
WFG3,igd+,w_00,7,9,0.7853965
WFG6,s-energy,w_00,7,0,743481.3
WFG6,s-energy,w_00,7,1,200.8964
WFG6,s-energy,w_00,7,2,68.70854
WFG6,s-energy,w_00,7,3,368.0981
WFG6,s-energy,w_00,7,4,7069.281
WFG6,s-energy,w_00,7,5,11.10429
WFG6,s-energy,w_00,7,6,11560.68
WFG6,s-energy,w_00,7,7,20.67132
WFG6,s-energy,w_00,7,8,195.4855
WFG6,s-energy,w_00,7,9,44.13037
WFG6,igd+,w_00,5,0,0.5500163
WFG6,igd+,w_00,5,1,0.5524371
WFG6,igd+,w_00,5,2,0.5149504
WFG6,igd+,w_00,5,3,0.5180443
WFG6,igd+,w_00,5,4,0.524842
WFG6,igd+,w_00,5,5,0.5284611
WFG6,igd+,w_00,5,6,0.498862
WFG6,igd+,w_00,5,7,0.4983956
WFG6,igd+,w_00,5,8,0.5319775
WFG6,igd+,w_00,5,9,0.4958966
ZDT1,eps+,w_00,2,0,0.0
ZDT1,eps+,w_00,2,1,6.949697e-310
ZDT1,eps+,w_00,2,2,6.949697e-310
ZDT1,eps+,w_00,2,3,6.949697e-310
ZDT1,eps+,w_00,2,4,6.949697e-310
ZDT1,eps+,w_00,2,5,6.949697e-310
ZDT1,eps+,w_00,2,6,6.949697e-310
ZDT1,eps+,w_00,2,7,6.949697e-310
ZDT1,eps+,w_00,2,8,6.949697e-310
ZDT1,eps+,w_00,2,9,6.949697e-310
DTLZ1,igd+,w_00,3,0,0.01259694
DTLZ1,igd+,w_00,3,1,0.01205001
DTLZ1,igd+,w_00,3,2,0.01267741
DTLZ1,igd+,w_00,3,3,0.01178642
DTLZ1,igd+,w_00,3,4,0.0134171
DTLZ1,igd+,w_00,3,5,0.0121591
DTLZ1,igd+,w_00,3,6,0.0121294
DTLZ1,igd+,w_00,3,7,0.01208092
DTLZ1,igd+,w_00,3,8,0.01174389
DTLZ1,igd+,w_00,3,9,0.01189256
WFG7,igd+,w_00,2,0,0.004844799
WFG7,igd+,w_00,2,1,0.004565273
WFG7,igd+,w_00,2,2,0.004870732
WFG7,igd+,w_00,2,3,0.004442462
WFG7,igd+,w_00,2,4,0.004611797
WFG7,igd+,w_00,2,5,0.00471143
WFG7,igd+,w_00,2,6,0.004697725
WFG7,igd+,w_00,2,7,0.004481918
WFG7,igd+,w_00,2,8,0.004596824
WFG7,igd+,w_00,2,9,0.004746763
WFG4,s-energy,w_00,3,0,12948.17
WFG4,s-energy,w_00,3,1,13741.54
WFG4,s-energy,w_00,3,2,15540.94
WFG4,s-energy,w_00,3,3,13028.51
WFG4,s-energy,w_00,3,4,22428.9
WFG4,s-energy,w_00,3,5,20508.4
WFG4,s-energy,w_00,3,6,28976.01
WFG4,s-energy,w_00,3,7,28991.99
WFG4,s-energy,w_00,3,8,12538.29
WFG4,s-energy,w_00,3,9,126648.4
WFG5,s-energy,w_00,2,0,372975.2
WFG5,s-energy,w_00,2,1,413517.0
WFG5,s-energy,w_00,2,2,352759.0
WFG5,s-energy,w_00,2,3,414063.7
WFG5,s-energy,w_00,2,4,397183.3
WFG5,s-energy,w_00,2,5,433994.7
WFG5,s-energy,w_00,2,6,408953.4
WFG5,s-energy,w_00,2,7,436134.2
WFG5,s-energy,w_00,2,8,428566.1
WFG5,s-energy,w_00,2,9,374684.7
WFG5,s-energy,w_00,4,0,1331.953
WFG5,s-energy,w_00,4,1,1639.017
WFG5,s-energy,w_00,4,2,3577.331
WFG5,s-energy,w_00,4,3,1525.359
WFG5,s-energy,w_00,4,4,9830.554
WFG5,s-energy,w_00,4,5,10412.32
WFG5,s-energy,w_00,4,6,3195.206
WFG5,s-energy,w_00,4,7,2173.269
WFG5,s-energy,w_00,4,8,13140.5
WFG5,s-energy,w_00,4,9,2226.281
WFG1,hv,w_00,2,0,6.601544
WFG1,hv,w_00,2,1,6.546128
WFG1,hv,w_00,2,2,6.432152
WFG1,hv,w_00,2,3,6.708329
WFG1,hv,w_00,2,4,6.584169
WFG1,hv,w_00,2,5,6.687218
WFG1,hv,w_00,2,6,6.537345
WFG1,hv,w_00,2,7,6.632127
WFG1,hv,w_00,2,8,6.672966
WFG1,hv,w_00,2,9,6.579353
DTLZ3,igd,w_00,5,0,0.3286244
DTLZ3,igd,w_00,5,1,0.3244067
DTLZ3,igd,w_00,5,2,0.3354527
DTLZ3,igd,w_00,5,3,0.3459912
DTLZ3,igd,w_00,5,4,0.3288142
DTLZ3,igd,w_00,5,5,0.3022059
DTLZ3,igd,w_00,5,6,0.297596
DTLZ3,igd,w_00,5,7,0.3360638
DTLZ3,igd,w_00,5,8,0.3394746
DTLZ3,igd,w_00,5,9,0.2957699
DTLZ7,igd,w_00,6,0,7.077485
DTLZ7,igd,w_00,6,1,7.284871
DTLZ7,igd,w_00,6,2,7.217286
DTLZ7,igd,w_00,6,3,7.322792
DTLZ7,igd,w_00,6,4,7.186578
DTLZ7,igd,w_00,6,5,7.140715
DTLZ7,igd,w_00,6,6,7.378484
DTLZ7,igd,w_00,6,7,7.068905
DTLZ7,igd,w_00,6,8,7.128961
DTLZ7,igd,w_00,6,9,7.269109
WFG3,igd,w_00,4,0,0.4516859
WFG3,igd,w_00,4,1,0.4142825
WFG3,igd,w_00,4,2,0.4240675
WFG3,igd,w_00,4,3,0.39318
WFG3,igd,w_00,4,4,0.3968406
WFG3,igd,w_00,4,5,0.4438329
WFG3,igd,w_00,4,6,0.3740842
WFG3,igd,w_00,4,7,0.3967738
WFG3,igd,w_00,4,8,0.459111
WFG3,igd,w_00,4,9,0.4057308
WFG3,hv,w_00,4,0,655.9009
WFG3,hv,w_00,4,1,660.7472
WFG3,hv,w_00,4,2,667.8997
WFG3,hv,w_00,4,3,650.8335
WFG3,hv,w_00,4,4,656.1277
WFG3,hv,w_00,4,5,658.6512
WFG3,hv,w_00,4,6,644.7137
WFG3,hv,w_00,4,7,657.9634
WFG3,hv,w_00,4,8,620.3099
WFG3,hv,w_00,4,9,662.5684
WFG9,igd+,w_00,3,0,0.07808488
WFG9,igd+,w_00,3,1,0.07590298
WFG9,igd+,w_00,3,2,0.07973966
WFG9,igd+,w_00,3,3,0.07776844
WFG9,igd+,w_00,3,4,0.1545461
WFG9,igd+,w_00,3,5,0.08438181
WFG9,igd+,w_00,3,6,0.1552471
WFG9,igd+,w_00,3,7,0.08178863
WFG9,igd+,w_00,3,8,0.07138809
WFG9,igd+,w_00,3,9,0.07488353
DTLZ6,hv,w_00,7,0,28.46514
DTLZ6,hv,w_00,7,1,32.4683
DTLZ6,hv,w_00,7,2,39.99975
DTLZ6,hv,w_00,7,3,41.58427
DTLZ6,hv,w_00,7,4,41.58346
DTLZ6,hv,w_00,7,5,56.62297
DTLZ6,hv,w_00,7,6,87.2261
DTLZ6,hv,w_00,7,7,39.16202
DTLZ6,hv,w_00,7,8,86.37032
DTLZ6,hv,w_00,7,9,64.84137
DTLZ1,r2,w_00,2,0,0.4058869
DTLZ1,r2,w_00,2,1,0.4056565
DTLZ1,r2,w_00,2,2,0.4057943
DTLZ1,r2,w_00,2,3,0.4058875
DTLZ1,r2,w_00,2,4,0.4057029
DTLZ1,r2,w_00,2,5,0.4060059
DTLZ1,r2,w_00,2,6,0.4056575
DTLZ1,r2,w_00,2,7,0.4057823
DTLZ1,r2,w_00,2,8,0.4060267
DTLZ1,r2,w_00,2,9,0.4058614
WFG8,r2,w_00,3,0,5.770109
WFG8,r2,w_00,3,1,5.390125
WFG8,r2,w_00,3,2,5.985039
WFG8,r2,w_00,3,3,5.100051
WFG8,r2,w_00,3,4,5.417879
WFG8,r2,w_00,3,5,5.286822
WFG8,r2,w_00,3,6,5.626183
WFG8,r2,w_00,3,7,5.314747
