problema,indicador,w0,dimension,run,valor
WFG4,spd,w_00,5,17,119.9945
WFG4,spd,w_00,5,18,119.9908
WFG4,spd,w_00,5,19,119.9927
WFG7,igd,w_00,3,0,0.2194201
WFG7,igd,w_00,3,1,0.2235057
WFG7,igd,w_00,3,2,0.2299278
WFG7,igd,w_00,3,3,0.2201246
WFG7,igd,w_00,3,4,0.2205169
WFG7,igd,w_00,3,5,0.2322507
WFG7,igd,w_00,3,6,0.2220147
WFG7,igd,w_00,3,7,0.2216549
WFG7,igd,w_00,3,8,0.2344056
WFG7,igd,w_00,3,9,0.2269255
WFG7,igd,w_00,3,10,0.2243335
WFG7,igd,w_00,3,11,0.2204401
WFG7,igd,w_00,3,12,0.2249529
WFG7,igd,w_00,3,13,0.2261249
WFG7,igd,w_00,3,14,0.2246301
WFG7,igd,w_00,3,15,0.2219329
WFG7,igd,w_00,3,16,0.2255712
WFG7,igd,w_00,3,17,0.2256212
WFG7,igd,w_00,3,18,0.2245159
WFG7,igd,w_00,3,19,0.2205413
DTLZ3,s-energy,w_00,6,0,1.321578e+25
DTLZ3,s-energy,w_00,6,1,103913.2
DTLZ3,s-energy,w_00,6,2,195552.3
DTLZ3,s-energy,w_00,6,3,166406.5
DTLZ3,s-energy,w_00,6,4,172143.4
DTLZ3,s-energy,w_00,6,5,208503.1
DTLZ3,s-energy,w_00,6,6,135757.8
DTLZ3,s-energy,w_00,6,7,7.681645e+18
DTLZ3,s-energy,w_00,6,8,97566.0
DTLZ3,s-energy,w_00,6,9,1302.393
DTLZ3,s-energy,w_00,6,10,3222.609
DTLZ3,s-energy,w_00,6,11,146574.9
DTLZ3,s-energy,w_00,6,12,148993.1
DTLZ3,s-energy,w_00,6,13,134620.9
DTLZ3,s-energy,w_00,6,14,94564.99
DTLZ3,s-energy,w_00,6,15,112666.0
DTLZ3,s-energy,w_00,6,16,128371.0
DTLZ3,s-energy,w_00,6,17,142046.1
DTLZ3,s-energy,w_00,6,18,6688217.0
DTLZ3,s-energy,w_00,6,19,71206320000.0
WFG6,igd,w_00,5,0,1.749218
WFG6,igd,w_00,5,1,1.759846
WFG6,igd,w_00,5,2,1.720272
WFG6,igd,w_00,5,3,1.75611
WFG6,igd,w_00,5,4,1.76972
WFG6,igd,w_00,5,5,1.759082
WFG6,igd,w_00,5,6,1.750521
WFG6,igd,w_00,5,7,1.745518
WFG6,igd,w_00,5,8,1.74151
WFG6,igd,w_00,5,9,1.740436
WFG6,igd,w_00,5,10,1.728195
WFG6,igd,w_00,5,11,1.749128
WFG6,igd,w_00,5,12,1.749522
WFG6,igd,w_00,5,13,1.737937
WFG6,igd,w_00,5,14,1.750563
WFG6,igd,w_00,5,15,1.770509
WFG6,igd,w_00,5,16,1.754398
WFG6,igd,w_00,5,17,1.750027
WFG6,igd,w_00,5,18,1.775692
WFG6,igd,w_00,5,19,1.746011
DTLZ3,spd,w_00,7,0,56.48985
DTLZ3,spd,w_00,7,1,23.70965
DTLZ3,spd,w_00,7,2,119.9987
DTLZ3,spd,w_00,7,3,16.75493
DTLZ3,spd,w_00,7,4,17.61761
DTLZ3,spd,w_00,7,5,119.4162
DTLZ3,spd,w_00,7,6,51.204
DTLZ3,spd,w_00,7,7,119.9719
DTLZ3,spd,w_00,7,8,45.30272
DTLZ3,spd,w_00,7,9,22.39046
DTLZ3,spd,w_00,7,10,0.0
DTLZ3,spd,w_00,7,11,33.13511
DTLZ3,spd,w_00,7,12,29.17466
DTLZ3,spd,w_00,7,13,32.55001
DTLZ3,spd,w_00,7,14,17.96215
DTLZ3,spd,w_00,7,15,53.01333
DTLZ3,spd,w_00,7,16,38.37103
DTLZ3,spd,w_00,7,17,93.21
DTLZ3,spd,w_00,7,18,119.7965
DTLZ3,spd,w_00,7,19,19.63024
WFG2,igd,w_00,3,0,0.1750499
WFG2,igd,w_00,3,1,0.5990094
WFG2,igd,w_00,3,2,0.5865123
WFG2,igd,w_00,3,3,0.1844676
WFG2,igd,w_00,3,4,0.1735262
WFG2,igd,w_00,3,5,0.5808535
WFG2,igd,w_00,3,6,0.1763655
WFG2,igd,w_00,3,7,0.1780367
WFG2,igd,w_00,3,8,0.1801357
WFG2,igd,w_00,3,9,0.5855347
WFG2,igd,w_00,3,10,0.5911061
WFG2,igd,w_00,3,11,0.1745404
WFG2,igd,w_00,3,12,0.1737438
WFG2,igd,w_00,3,13,0.5873839
WFG2,igd,w_00,3,14,0.5822404
WFG2,igd,w_00,3,15,0.1735936
WFG2,igd,w_00,3,16,0.1808058
WFG2,igd,w_00,3,17,0.58153
WFG2,igd,w_00,3,18,0.1764385
WFG2,igd,w_00,3,19,0.5853807
DTLZ7,igd,w_00,7,0,9.264086
DTLZ7,igd,w_00,7,1,9.512578
DTLZ7,igd,w_00,7,2,9.687178
DTLZ7,igd,w_00,7,3,9.608132
DTLZ7,igd,w_00,7,4,9.441538
DTLZ7,igd,w_00,7,5,9.52939
DTLZ7,igd,w_00,7,6,9.152832
DTLZ7,igd,w_00,7,7,9.330345
DTLZ7,igd,w_00,7,8,9.643398
DTLZ7,igd,w_00,7,9,9.654154
DTLZ7,igd,w_00,7,10,9.351213
DTLZ7,igd,w_00,7,11,9.238357
DTLZ7,igd,w_00,7,12,9.290671
DTLZ7,igd,w_00,7,13,9.475186
DTLZ7,igd,w_00,7,14,9.229261
DTLZ7,igd,w_00,7,15,9.598246
DTLZ7,igd,w_00,7,16,9.536502
DTLZ7,igd,w_00,7,17,9.476747
DTLZ7,igd,w_00,7,18,9.403311
DTLZ7,igd,w_00,7,19,9.575063
WFG9,s-energy,w_00,3,0,12388.43
WFG9,s-energy,w_00,3,1,12292.44
WFG9,s-energy,w_00,3,2,13217.53
WFG9,s-energy,w_00,3,3,11521.62
WFG9,s-energy,w_00,3,4,12176.61
WFG9,s-energy,w_00,3,5,10969.56
WFG9,s-energy,w_00,3,6,12670.28
WFG9,s-energy,w_00,3,7,10955.08
WFG9,s-energy,w_00,3,8,12757.96
WFG9,s-energy,w_00,3,9,11564.45
