problema,Indicador,dimension,w_0,IGD+,R2
DTLZ4,s-energy,3,0.2,,
DTLZ4,s-energy,3,0.3,,
DTLZ4,s-energy,3,0.4,,
DTLZ4,s-energy,3,0.5,,
DTLZ4,s-energy,3,0.6000000000000001,,
DTLZ4,s-energy,3,0.7000000000000001,,
DTLZ4,s-energy,3,0.8,,
DTLZ4,s-energy,3,0.9,,
DTLZ4,s-energy,3,0.999,,
DTLZ4,s-energy,4,0.001,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.1,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.2,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.3,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.4,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.5,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.6000000000000001,0.0343517871614391,0.965648212838561
DTLZ4,s-energy,4,0.7000000000000001,0.0343517871614391,0.965648212838561
DTLZ4,s-energy,4,0.8,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.9,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,4,0.999,0.04644597044185266,0.9535540295581474
DTLZ4,s-energy,5,0.001,0.11836178531892866,0.8816382146810713
DTLZ4,s-energy,5,0.1,0.08814818722025558,0.9118518127797444
DTLZ4,s-energy,5,0.2,0.08814818722025558,0.9118518127797444
DTLZ4,s-energy,5,0.3,0.08814818722025558,0.9118518127797444
DTLZ4,s-energy,5,0.4,0.08814818722025558,0.9118518127797444
DTLZ4,s-energy,5,0.5,0.2419199256967841,0.7580800743032159
DTLZ4,s-energy,5,0.6000000000000001,0.2877015114563768,0.7122984885436232
DTLZ4,s-energy,5,0.7000000000000001,0.26405306267353235,0.7359469373264677
DTLZ4,s-energy,5,0.8,0.26405306267353235,0.7359469373264677
DTLZ4,s-energy,5,0.9,0.26405306267353235,0.7359469373264677
DTLZ4,s-energy,5,0.999,0.26405306267353235,0.7359469373264677
DTLZ4,s-energy,6,0.001,0.8574752962986936,0.14252470370130638
DTLZ4,s-energy,6,0.1,0.29649004900871334,0.7035099509912867
DTLZ4,s-energy,6,0.2,0.29649004900871334,0.7035099509912867
DTLZ4,s-energy,6,0.3,0.29649004900871334,0.7035099509912867
DTLZ4,s-energy,6,0.4,0.29649004900871334,0.7035099509912867
DTLZ4,s-energy,6,0.5,0.8574752962986936,0.14252470370130638
DTLZ4,s-energy,6,0.6000000000000001,0.8574752962986936,0.14252470370130638
DTLZ4,s-energy,6,0.7000000000000001,0.8574752962986936,0.14252470370130638
DTLZ4,s-energy,6,0.8,0.8574752962986936,0.14252470370130638
DTLZ4,s-energy,6,0.9,0.8574752962986936,0.14252470370130638
DTLZ4,s-energy,6,0.999,0.8574752962986936,0.14252470370130638
DTLZ4,s-energy,7,0.001,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.1,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.2,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.3,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.4,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.5,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.6000000000000001,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.7000000000000001,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.8,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.9,0.05440471502027284,0.9455952849797271
DTLZ4,s-energy,7,0.999,0.05440471502027284,0.9455952849797271
DTLZ4,spd,2,0.001,0.20326463314629262,0.7967353668537074
DTLZ4,spd,2,0.1,0.04845383993612724,0.9515461600638727
DTLZ4,spd,2,0.2,0.20326463314629262,0.7967353668537074
DTLZ4,spd,2,0.3,0.20326463314629262,0.7967353668537074
DTLZ4,spd,2,0.4,0.04845383993612724,0.9515461600638727
DTLZ4,spd,2,0.5,0.04845383993612724,0.9515461600638727
DTLZ4,spd,2,0.6000000000000001,0.6823553405823966,0.31764465941760345
DTLZ4,spd,2,0.7000000000000001,0.17141441986170175,0.8285855801382982
DTLZ4,spd,2,0.8,0.20326463314629262,0.7967353668537074
DTLZ4,spd,2,0.9,0.04845383993612724,0.9515461600638727
DTLZ4,spd,2,0.999,0.04845383993612724,0.9515461600638727
DTLZ4,spd,3,0.001,0.017845950058402206,0.9821540499415978
DTLZ4,spd,3,0.1,0.008980238763039383,0.9910197612369607
DTLZ4,spd,3,0.2,0.013995907742832873,0.9860040922571671
DTLZ4,spd,3,0.3,0.008980238763039383,0.9910197612369607
DTLZ4,spd,3,0.4,0.008980238763039383,0.9910197612369607
DTLZ4,spd,3,0.5,0.008980238763039383,0.9910197612369607
DTLZ4,spd,3,0.6000000000000001,0.021261238999025815,0.9787387610009742
DTLZ4,spd,3,0.7000000000000001,0.013995907742832873,0.9860040922571671
DTLZ4,spd,3,0.8,0.013995907742832873,0.9860040922571671
DTLZ4,spd,3,0.9,0.008980238763039383,0.9910197612369607
DTLZ4,spd,3,0.999,0.017845950058402206,0.9821540499415978
DTLZ4,spd,4,0.001,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.1,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.2,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.3,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.4,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.5,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.6000000000000001,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.7000000000000001,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.8,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.9,0.005859342799884314,0.9941406572001157
DTLZ4,spd,4,0.999,0.08071473118354167,0.9192852688164583
DTLZ4,spd,5,0.001,0.12443193746896103,0.8755680625310389
DTLZ4,spd,5,0.1,0.08814818722025558,0.9118518127797444
DTLZ4,spd,5,0.2,0.17272376523461286,0.8272762347653871
DTLZ4,spd,5,0.3,0.17272376523461286,0.8272762347653871
DTLZ4,spd,5,0.4,0.17272376523461286,0.8272762347653871
DTLZ4,spd,5,0.5,0.08814818722025558,0.9118518127797444
DTLZ4,spd,5,0.6000000000000001,0.12443193746896103,0.8755680625310389
DTLZ4,spd,5,0.7000000000000001,0.12443193746896103,0.8755680625310389
DTLZ4,spd,5,0.8,0.12443193746896103,0.8755680625310389
DTLZ4,spd,5,0.9,0.12443193746896103,0.8755680625310389
DTLZ4,spd,5,0.999,0.12443193746896103,0.8755680625310389
DTLZ4,spd,6,0.001,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.1,0.5,0.5
DTLZ4,spd,6,0.2,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.3,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.4,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.5,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.6000000000000001,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.7000000000000001,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.8,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.9,0.6726395769907115,0.32736042300928847
DTLZ4,spd,6,0.999,0.6726395769907115,0.32736042300928847
DTLZ4,spd,7,0.001,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.1,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.2,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.3,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.4,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.5,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.6000000000000001,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.7000000000000001,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.8,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.9,0.08985624743949988,0.9101437525605001
DTLZ4,spd,7,0.999,0.08985624743949988,0.9101437525605001
DTLZ5,eps+,2,0.001,0.0419921875,0.9677734375
DTLZ5,eps+,2,0.1,0.0009765625,1.0
DTLZ5,eps+,2,0.2,0.001953125,0.9990234375
DTLZ5,eps+,2,0.3,0.0419921875,0.9677734375
DTLZ5,eps+,2,0.4,0.0009765625,1.0
DTLZ5,eps+,2,0.5,0.0009765625,1.0
DTLZ5,eps+,2,0.6000000000000001,0.0009765625,1.0
DTLZ5,eps+,2,0.7000000000000001,0.0009765625,1.0
DTLZ5,eps+,2,0.8,0.0009765625,1.0
DTLZ5,eps+,2,0.9,0.0009765625,1.0
DTLZ5,eps+,2,0.999,0.0009765625,1.0
DTLZ5,eps+,3,0.001,0.0244140625,0.9814453125
DTLZ5,eps+,3,0.1,0.0009765625,1.0
DTLZ5,eps+,3,0.2,0.0419921875,0.9677734375
DTLZ5,eps+,3,0.3,0.0009765625,1.0
DTLZ5,eps+,3,0.4,0.0185546875,0.986328125
DTLZ5,eps+,3,0.5,0.009765625,0.9931640625
DTLZ5,eps+,3,0.6000000000000001,0.0244140625,0.9814453125
DTLZ5,eps+,3,0.7000000000000001,0.0068359375,0.9951171875
DTLZ5,eps+,3,0.8,0.0009765625,1.0
DTLZ5,eps+,3,0.9,0.001953125,0.9990234375
DTLZ5,eps+,3,0.999,0.001953125,0.9990234375
DTLZ5,eps+,4,0.001,0.990234375,0.013671875
DTLZ5,eps+,4,0.1,0.998046875,0.0029296875
DTLZ5,eps+,4,0.2,0.9990234375,0.001953125
DTLZ5,eps+,4,0.3,0.9345703125,0.080078125
DTLZ5,eps+,4,0.4,0.7841796875,0.24609375
DTLZ5,eps+,4,0.5,0.9970703125,0.0048828125
DTLZ5,eps+,4,0.6000000000000001,0.9931640625,0.009765625
DTLZ5,eps+,4,0.7000000000000001,0.9580078125,0.052734375
DTLZ5,eps+,4,0.8,0.8125,0.2158203125
DTLZ5,eps+,4,0.9,0.8623046875,0.1611328125
DTLZ5,eps+,4,0.999,0.5390625,0.5
DTLZ5,eps+,5,0.001,1.0,0.0009765625
DTLZ5,eps+,5,0.1,1.0,0.0009765625
DTLZ5,eps+,5,0.2,1.0,0.0009765625
DTLZ5,eps+,5,0.3,1.0,0.0009765625
DTLZ5,eps+,5,0.4,0.998046875,0.0029296875
DTLZ5,eps+,5,0.5,1.0,0.0009765625
DTLZ5,eps+,5,0.6000000000000001,0.9970703125,0.0048828125
DTLZ5,eps+,5,0.7000000000000001,0.998046875,0.0029296875
DTLZ5,eps+,5,0.8,1.0,0.0009765625
DTLZ5,eps+,5,0.9,1.0,0.0009765625
DTLZ5,eps+,5,0.999,1.0,0.0009765625
DTLZ5,eps+,6,0.001,1.0,0.0009765625
DTLZ5,eps+,6,0.1,0.9990234375,0.001953125
DTLZ5,eps+,6,0.2,1.0,0.0009765625
DTLZ5,eps+,6,0.3,1.0,0.0009765625
DTLZ5,eps+,6,0.4,1.0,0.0009765625
DTLZ5,eps+,6,0.5,1.0,0.0009765625
DTLZ5,eps+,6,0.6000000000000001,1.0,0.0009765625
DTLZ5,eps+,6,0.7000000000000001,1.0,0.0009765625
DTLZ5,eps+,6,0.8,1.0,0.0009765625
DTLZ5,eps+,6,0.9,1.0,0.0009765625
DTLZ5,eps+,6,0.999,0.9990234375,0.001953125
DTLZ5,eps+,7,0.001,0.9990234375,0.001953125
DTLZ5,eps+,7,0.1,0.9990234375,0.001953125
DTLZ5,eps+,7,0.2,0.9990234375,0.001953125
DTLZ5,eps+,7,0.3,1.0,0.0009765625
DTLZ5,eps+,7,0.4,0.9990234375,0.001953125
DTLZ5,eps+,7,0.5,0.9990234375,0.001953125
DTLZ5,eps+,7,0.6000000000000001,1.0,0.0009765625
DTLZ5,eps+,7,0.7000000000000001,1.0,0.0009765625
DTLZ5,eps+,7,0.8,1.0,0.0009765625
DTLZ5,eps+,7,0.9,0.9990234375,0.001953125
DTLZ5,eps+,7,0.999,1.0,0.0009765625
DTLZ5,hv,2,0.001,0.0009765625,1.0
DTLZ5,hv,2,0.1,0.0009765625,1.0
DTLZ5,hv,2,0.2,0.0009765625,1.0
DTLZ5,hv,2,0.3,0.0009765625,1.0
DTLZ5,hv,2,0.4,0.0009765625,1.0
DTLZ5,hv,2,0.5,0.0009765625,1.0
DTLZ5,hv,2,0.6000000000000001,0.0009765625,1.0
DTLZ5,hv,2,0.7000000000000001,0.0009765625,1.0
DTLZ5,hv,2,0.8,0.0009765625,1.0
DTLZ5,hv,2,0.9,0.0009765625,1.0
DTLZ5,hv,2,0.999,0.0009765625,1.0
DTLZ5,hv,3,0.001,0.0009765625,1.0
DTLZ5,hv,3,0.1,0.0009765625,1.0
DTLZ5,hv,3,0.2,0.0009765625,1.0
DTLZ5,hv,3,0.3,0.0009765625,1.0
DTLZ5,hv,3,0.4,0.0009765625,1.0
DTLZ5,hv,3,0.5,0.0009765625,1.0
DTLZ5,hv,3,0.6000000000000001,0.0009765625,1.0
DTLZ5,hv,3,0.7000000000000001,0.0009765625,1.0
DTLZ5,hv,3,0.8,0.0009765625,1.0
DTLZ5,hv,3,0.9,0.0009765625,1.0
DTLZ5,hv,3,0.999,0.0009765625,1.0
DTLZ5,hv,4,0.001,0.990234375,0.013671875
DTLZ5,hv,4,0.1,1.0,0.0009765625
DTLZ5,hv,4,0.2,1.0,0.0009765625
DTLZ5,hv,4,0.3,0.9931640625,0.009765625
DTLZ5,hv,4,0.4,0.990234375,0.013671875
DTLZ5,hv,4,0.5,0.9990234375,0.001953125
DTLZ5,hv,4,0.6000000000000001,0.998046875,0.0029296875
DTLZ5,hv,4,0.7000000000000001,0.990234375,0.013671875
DTLZ5,hv,4,0.8,0.990234375,0.013671875
DTLZ5,hv,4,0.9,0.9970703125,0.0048828125
DTLZ5,hv,4,0.999,0.7841796875,0.24609375
DTLZ5,hv,5,0.001,0.947265625,0.0654296875
DTLZ5,hv,5,0.1,0.947265625,0.0654296875
DTLZ5,hv,5,0.2,0.9033203125,0.1162109375
DTLZ5,hv,5,0.3,0.9931640625,0.009765625
DTLZ5,hv,5,0.4,0.947265625,0.0654296875
DTLZ5,hv,5,0.5,0.8837890625,0.1376953125
DTLZ5,hv,5,0.6000000000000001,0.75390625,0.2783203125
DTLZ5,hv,5,0.7000000000000001,0.1376953125,0.8837890625
DTLZ5,hv,5,0.8,0.65234375,0.384765625
DTLZ5,hv,5,0.9,0.4228515625,0.615234375
DTLZ5,hv,5,0.999,0.615234375,0.4228515625
DTLZ5,hv,6,0.001,1.0,0.0009765625
DTLZ5,hv,6,0.1,0.9755859375,0.0322265625
DTLZ5,hv,6,0.2,0.9033203125,0.1162109375
DTLZ5,hv,6,0.3,0.8125,0.2158203125
DTLZ5,hv,6,0.4,0.9814453125,0.0244140625
DTLZ5,hv,6,0.5,0.990234375,0.013671875
DTLZ5,hv,6,0.6000000000000001,0.947265625,0.0654296875
DTLZ5,hv,6,0.7000000000000001,0.919921875,0.0966796875
DTLZ5,hv,6,0.8,0.65234375,0.384765625
DTLZ5,hv,6,0.9,0.998046875,0.0029296875
DTLZ5,hv,6,0.999,0.7216796875,0.3125
DTLZ5,hv,7,0.001,0.9990234375,0.001953125
DTLZ5,hv,7,0.1,0.9990234375,0.001953125
DTLZ5,hv,7,0.2,1.0,0.0009765625
DTLZ5,hv,7,0.3,0.9990234375,0.001953125
DTLZ5,hv,7,0.4,0.990234375,0.013671875
DTLZ5,hv,7,0.5,0.998046875,0.0029296875
DTLZ5,hv,7,0.6000000000000001,0.990234375,0.013671875
DTLZ5,hv,7,0.7000000000000001,0.9951171875,0.0068359375
DTLZ5,hv,7,0.8,1.0,0.0009765625
DTLZ5,hv,7,0.9,0.9033203125,0.1162109375
DTLZ5,hv,7,0.999,0.990234375,0.013671875
DTLZ5,igd,2,0.001,0.0009765625,1.0
DTLZ5,igd,2,0.1,0.0009765625,1.0
DTLZ5,igd,2,0.2,0.0009765625,1.0
DTLZ5,igd,2,0.3,0.0009765625,1.0
DTLZ5,igd,2,0.4,0.0009765625,1.0
DTLZ5,igd,2,0.5,0.0009765625,1.0
DTLZ5,igd,2,0.6000000000000001,0.0009765625,1.0
DTLZ5,igd,2,0.7000000000000001,0.0009765625,1.0
DTLZ5,igd,2,0.8,0.0009765625,1.0
DTLZ5,igd,2,0.9,0.0009765625,1.0
DTLZ5,igd,2,0.999,0.0009765625,1.0
DTLZ5,igd,3,0.001,0.0009765625,1.0
DTLZ5,igd,3,0.1,0.0009765625,1.0
DTLZ5,igd,3,0.2,0.0009765625,1.0
DTLZ5,igd,3,0.3,0.0009765625,1.0
DTLZ5,igd,3,0.4,0.0009765625,1.0
DTLZ5,igd,3,0.5,0.0009765625,1.0
DTLZ5,igd,3,0.6000000000000001,0.0009765625,1.0
DTLZ5,igd,3,0.7000000000000001,0.0009765625,1.0
DTLZ5,igd,3,0.8,0.0009765625,1.0
DTLZ5,igd,3,0.9,0.0009765625,1.0
DTLZ5,igd,3,0.999,0.0009765625,1.0
DTLZ5,igd,4,0.001,0.9033203125,0.1162109375
DTLZ5,igd,4,0.1,0.65234375,0.384765625
DTLZ5,igd,4,0.2,0.9990234375,0.001953125
DTLZ5,igd,4,0.3,0.947265625,0.0654296875
DTLZ5,igd,4,0.4,0.615234375,0.4228515625
DTLZ5,igd,4,0.5,0.5,0.5390625
DTLZ5,igd,4,0.6000000000000001,0.990234375,0.013671875
DTLZ5,igd,4,0.7000000000000001,0.8623046875,0.1611328125
DTLZ5,igd,4,0.8,0.6875,0.34765625
DTLZ5,igd,4,0.9,0.9345703125,0.080078125
DTLZ5,igd,4,0.999,0.0419921875,0.9677734375
DTLZ5,igd,5,0.001,0.8837890625,0.1376953125
DTLZ5,igd,5,0.1,0.615234375,0.4228515625
DTLZ5,igd,5,0.2,0.5390625,0.5
DTLZ5,igd,5,0.3,0.615234375,0.4228515625
DTLZ5,igd,5,0.4,0.919921875,0.0966796875
DTLZ5,igd,5,0.5,0.7841796875,0.24609375
DTLZ5,igd,5,0.6000000000000001,0.24609375,0.7841796875
DTLZ5,igd,5,0.7000000000000001,0.75390625,0.2783203125
DTLZ5,igd,5,0.8,0.2158203125,0.8125
DTLZ5,igd,5,0.9,0.998046875,0.0029296875
DTLZ5,igd,5,0.999,0.9677734375,0.0419921875
DTLZ5,igd,6,0.001,0.6875,0.34765625
DTLZ5,igd,6,0.1,0.24609375,0.7841796875
DTLZ5,igd,6,0.2,0.1875,0.8388671875
DTLZ5,igd,6,0.3,0.3125,0.7216796875
DTLZ5,igd,6,0.4,0.7841796875,0.24609375
DTLZ5,igd,6,0.5,0.7216796875,0.3125
DTLZ5,igd,6,0.6000000000000001,0.9033203125,0.1162109375
DTLZ5,igd,6,0.7000000000000001,0.615234375,0.4228515625
DTLZ5,igd,6,0.8,0.75390625,0.2783203125
DTLZ5,igd,6,0.9,0.8125,0.2158203125
DTLZ5,igd,6,0.999,0.4609375,0.5771484375
DTLZ5,igd,7,0.001,0.65234375,0.384765625
DTLZ5,igd,7,0.1,0.9677734375,0.0419921875
DTLZ5,igd,7,0.2,0.919921875,0.0966796875
DTLZ5,igd,7,0.3,0.384765625,0.65234375
DTLZ5,igd,7,0.4,0.1376953125,0.8837890625
DTLZ5,igd,7,0.5,0.998046875,0.0029296875
DTLZ5,igd,7,0.6000000000000001,0.7216796875,0.3125
DTLZ5,igd,7,0.7000000000000001,0.947265625,0.0654296875
DTLZ5,igd,7,0.8,0.24609375,0.7841796875
DTLZ5,igd,7,0.9,0.8623046875,0.1611328125
DTLZ5,igd,7,0.999,0.75390625,0.2783203125
DTLZ5,igd+,2,0.001,0.0009765625,1.0
DTLZ5,igd+,2,0.1,0.0009765625,1.0
DTLZ5,igd+,2,0.2,0.0009765625,1.0
DTLZ5,igd+,2,0.3,0.0009765625,1.0
DTLZ5,igd+,2,0.4,0.0009765625,1.0
DTLZ5,igd+,2,0.5,0.0009765625,1.0
DTLZ5,igd+,2,0.6000000000000001,0.0009765625,1.0
DTLZ5,igd+,2,0.7000000000000001,0.0009765625,1.0
DTLZ5,igd+,2,0.8,0.0009765625,1.0
DTLZ5,igd+,2,0.9,0.0009765625,1.0
DTLZ5,igd+,2,0.999,0.0009765625,1.0
DTLZ5,igd+,3,0.001,0.0009765625,1.0
DTLZ5,igd+,3,0.1,0.0009765625,1.0
DTLZ5,igd+,3,0.2,0.0009765625,1.0
DTLZ5,igd+,3,0.3,0.0009765625,1.0
DTLZ5,igd+,3,0.4,0.0009765625,1.0
DTLZ5,igd+,3,0.5,0.0009765625,1.0
DTLZ5,igd+,3,0.6000000000000001,0.0009765625,1.0
DTLZ5,igd+,3,0.7000000000000001,0.0009765625,1.0
DTLZ5,igd+,3,0.8,0.0009765625,1.0
DTLZ5,igd+,3,0.9,0.0009765625,1.0
DTLZ5,igd+,3,0.999,0.0009765625,1.0
DTLZ5,igd+,4,0.001,0.990234375,0.013671875
DTLZ5,igd+,4,0.1,0.9970703125,0.0048828125
DTLZ5,igd+,4,0.2,0.947265625,0.0654296875
DTLZ5,igd+,4,0.3,1.0,0.0009765625
DTLZ5,igd+,4,0.4,0.9990234375,0.001953125
DTLZ5,igd+,4,0.5,0.9677734375,0.0419921875
DTLZ5,igd+,4,0.6000000000000001,0.9755859375,0.0322265625
DTLZ5,igd+,4,0.7000000000000001,0.986328125,0.0185546875
DTLZ5,igd+,4,0.8,0.8125,0.2158203125
DTLZ5,igd+,4,0.9,0.8125,0.2158203125
DTLZ5,igd+,4,0.999,0.24609375,0.7841796875
DTLZ5,igd+,5,0.001,0.9345703125,0.080078125
DTLZ5,igd+,5,0.1,0.5390625,0.5
DTLZ5,igd+,5,0.2,0.5390625,0.5
DTLZ5,igd+,5,0.3,0.9345703125,0.080078125
DTLZ5,igd+,5,0.4,0.7841796875,0.24609375
DTLZ5,igd+,5,0.5,0.1611328125,0.8623046875
DTLZ5,igd+,5,0.6000000000000001,0.24609375,0.7841796875
DTLZ5,igd+,5,0.7000000000000001,0.0009765625,1.0
DTLZ5,igd+,5,0.8,0.1875,0.8388671875
DTLZ5,igd+,5,0.9,0.0185546875,0.986328125
DTLZ5,igd+,5,0.999,0.013671875,0.990234375
DTLZ5,igd+,6,0.001,0.9990234375,0.001953125
DTLZ5,igd+,6,0.1,0.947265625,0.0654296875
DTLZ5,igd+,6,0.2,0.9033203125,0.1162109375
DTLZ5,igd+,6,0.3,0.75390625,0.2783203125
DTLZ5,igd+,6,0.4,0.65234375,0.384765625
DTLZ5,igd+,6,0.5,0.9677734375,0.0419921875
DTLZ5,igd+,6,0.6000000000000001,0.947265625,0.0654296875
DTLZ5,igd+,6,0.7000000000000001,0.615234375,0.4228515625
DTLZ5,igd+,6,0.8,0.4609375,0.5771484375
DTLZ5,igd+,6,0.9,0.9677734375,0.0419921875
DTLZ5,igd+,6,0.999,0.2783203125,0.75390625
DTLZ5,igd+,7,0.001,0.9990234375,0.001953125
DTLZ5,igd+,7,0.1,0.9970703125,0.0048828125
DTLZ5,igd+,7,0.2,0.9990234375,0.001953125
DTLZ5,igd+,7,0.3,0.9990234375,0.001953125
DTLZ5,igd+,7,0.4,0.986328125,0.0185546875
DTLZ5,igd+,7,0.5,0.998046875,0.0029296875
DTLZ5,igd+,7,0.6000000000000001,0.986328125,0.0185546875
DTLZ5,igd+,7,0.7000000000000001,1.0,0.0009765625
DTLZ5,igd+,7,0.8,1.0,0.0009765625
DTLZ5,igd+,7,0.9,0.919921875,0.0966796875
DTLZ5,igd+,7,0.999,0.947265625,0.0654296875
DTLZ5,r2,2,0.001,0.0009765625,1.0
DTLZ5,r2,2,0.1,0.0009765625,1.0
DTLZ5,r2,2,0.2,0.0009765625,1.0
DTLZ5,r2,2,0.3,0.0009765625,1.0
DTLZ5,r2,2,0.4,0.0009765625,1.0
DTLZ5,r2,2,0.5,0.0009765625,1.0
DTLZ5,r2,2,0.6000000000000001,0.0009765625,1.0
DTLZ5,r2,2,0.7000000000000001,0.0009765625,1.0
DTLZ5,r2,2,0.8,0.0009765625,1.0
DTLZ5,r2,2,0.9,0.0009765625,1.0
DTLZ5,r2,2,0.999,0.0009765625,1.0
DTLZ5,r2,3,0.001,0.5,0.5390625
DTLZ5,r2,3,0.1,0.1162109375,0.9033203125
DTLZ5,r2,3,0.2,0.5,0.5390625
DTLZ5,r2,3,0.3,0.7841796875,0.24609375
DTLZ5,r2,3,0.4,0.1875,0.8388671875
DTLZ5,r2,3,0.5,0.4228515625,0.615234375
DTLZ5,r2,3,0.6000000000000001,0.7216796875,0.3125
DTLZ5,r2,3,0.7000000000000001,0.75390625,0.2783203125
DTLZ5,r2,3,0.8,0.0966796875,0.919921875
DTLZ5,r2,3,0.9,0.4228515625,0.615234375
DTLZ5,r2,3,0.999,0.615234375,0.4228515625
DTLZ5,r2,4,0.001,0.9033203125,0.1162109375
DTLZ5,r2,4,0.1,0.9755859375,0.0322265625
DTLZ5,r2,4,0.2,0.9033203125,0.1162109375
DTLZ5,r2,4,0.3,0.75390625,0.2783203125
DTLZ5,r2,4,0.4,0.3125,0.7216796875
DTLZ5,r2,4,0.5,0.7841796875,0.24609375
DTLZ5,r2,4,0.6000000000000001,0.65234375,0.384765625
DTLZ5,r2,4,0.7000000000000001,0.8388671875,0.1875
DTLZ5,r2,4,0.8,0.947265625,0.0654296875
DTLZ5,r2,4,0.9,0.34765625,0.6875
DTLZ5,r2,4,0.999,0.1611328125,0.8623046875
DTLZ5,r2,5,0.001,0.34765625,0.6875
DTLZ5,r2,5,0.1,0.615234375,0.4228515625
DTLZ5,r2,5,0.2,0.1875,0.8388671875
DTLZ5,r2,5,0.3,0.9345703125,0.080078125
DTLZ5,r2,5,0.4,0.947265625,0.0654296875
DTLZ5,r2,5,0.5,0.24609375,0.7841796875
DTLZ5,r2,5,0.6000000000000001,0.9931640625,0.009765625
DTLZ5,r2,5,0.7000000000000001,0.7841796875,0.24609375
DTLZ5,r2,5,0.8,0.384765625,0.65234375
DTLZ5,r2,5,0.9,0.9677734375,0.0419921875
DTLZ5,r2,5,0.999,0.4228515625,0.615234375
DTLZ5,r2,6,0.001,0.009765625,0.9931640625
DTLZ5,r2,6,0.1,0.052734375,0.9580078125
DTLZ5,r2,6,0.2,0.0048828125,0.9970703125
DTLZ5,r2,6,0.3,0.2783203125,0.75390625
DTLZ5,r2,6,0.4,0.1611328125,0.8623046875
DTLZ5,r2,6,0.5,0.1875,0.8388671875
DTLZ5,r2,6,0.6000000000000001,0.1875,0.8388671875
DTLZ5,r2,6,0.7000000000000001,0.34765625,0.6875
DTLZ5,r2,6,0.8,0.7841796875,0.24609375
DTLZ5,r2,6,0.9,0.052734375,0.9580078125
DTLZ5,r2,6,0.999,0.1875,0.8388671875
DTLZ5,r2,7,0.001,0.013671875,0.990234375
DTLZ5,r2,7,0.1,0.0009765625,1.0
DTLZ5,r2,7,0.2,0.0048828125,0.9970703125
DTLZ5,r2,7,0.3,0.0048828125,0.9970703125
DTLZ5,r2,7,0.4,0.0185546875,0.986328125
DTLZ5,r2,7,0.5,0.0654296875,0.947265625
DTLZ5,r2,7,0.6000000000000001,0.0419921875,0.9677734375
DTLZ5,r2,7,0.7000000000000001,0.1162109375,0.9033203125
DTLZ5,r2,7,0.8,0.0048828125,0.9970703125
DTLZ5,r2,7,0.9,0.0185546875,0.986328125
DTLZ5,r2,7,0.999,0.0966796875,0.919921875
DTLZ5,s-energy,2,0.001,0.0009765625,1.0
DTLZ5,s-energy,2,0.1,0.0009765625,1.0
DTLZ5,s-energy,2,0.2,0.0009765625,1.0
DTLZ5,s-energy,2,0.3,0.0009765625,1.0
