n_objetivos,problema,indicador,hiperparam_ind_conv,,0.001,0.1,0.2,0.3,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,0.999
5,WFG2,s-energy,R2,0.8,3.476562e-01,5.273438e-02,3.476562e-01,2.158203e-01,4.199219e-02,1.162109e-01,9.667969e-02,5.000000e-01,nan,3.476562e-01,2.460938e-01
5,WFG2,s-energy,R2,0.9,5.000000e-01,1.611328e-01,2.460938e-01,1.611328e-01,6.542969e-02,5.771484e-01,3.125000e-01,7.841797e-01,6.875000e-01,nan,5.273438e-02
5,WFG2,s-energy,R2,0.999,8.388672e-01,1.875000e-01,5.771484e-01,4.228516e-01,1.875000e-01,5.390625e-01,3.125000e-01,7.216797e-01,7.841797e-01,9.580078e-01,nan
5,WFG2,spd,IGD+,0.001,nan,7.539062e-01,2.783203e-01,9.863281e-01,9.199219e-01,4.609375e-01,3.476562e-01,5.771484e-01,2.158203e-01,6.875000e-01,8.007812e-02
5,WFG2,spd,IGD+,0.1,2.783203e-01,nan,2.158203e-01,9.199219e-01,3.847656e-01,1.875000e-01,2.158203e-01,5.000000e-01,1.376953e-01,4.609375e-01,5.273438e-02
5,WFG2,spd,IGD+,0.2,7.539062e-01,8.125000e-01,nan,8.837891e-01,7.216797e-01,3.125000e-01,3.125000e-01,6.875000e-01,2.783203e-01,6.152344e-01,3.476562e-01
5,WFG2,spd,IGD+,0.3,1.855469e-02,9.667969e-02,1.376953e-01,nan,4.199219e-02,1.162109e-01,2.783203e-01,2.158203e-01,2.441406e-02,5.273438e-02,1.855469e-02
5,WFG2,spd,IGD+,0.4,9.667969e-02,6.523438e-01,3.125000e-01,9.677734e-01,nan,3.125000e-01,2.573349e-01,6.152344e-01,6.542969e-02,2.783203e-01,9.667969e-02
5,WFG2,spd,IGD+,0.5,5.771484e-01,8.388672e-01,7.216797e-01,9.033203e-01,7.216797e-01,nan,3.476562e-01,5.771484e-01,3.125000e-01,7.539062e-01,1.611328e-01
5,WFG2,spd,IGD+,0.6000000000000001,6.875000e-01,8.125000e-01,7.216797e-01,7.539062e-01,7.426651e-01,6.875000e-01,nan,6.523438e-01,6.523438e-01,5.000000e-01,5.771484e-01
5,WFG2,spd,IGD+,0.7000000000000001,4.609375e-01,5.390625e-01,3.476562e-01,8.125000e-01,4.228516e-01,4.609375e-01,3.847656e-01,nan,2.158203e-01,7.539062e-01,1.376953e-01
5,WFG2,spd,IGD+,0.8,8.125000e-01,8.837891e-01,7.539062e-01,9.814453e-01,9.472656e-01,7.216797e-01,3.847656e-01,8.125000e-01,nan,8.837891e-01,3.476562e-01
5,WFG2,spd,IGD+,0.9,3.476562e-01,5.771484e-01,4.228516e-01,9.580078e-01,7.539062e-01,2.783203e-01,5.390625e-01,2.783203e-01,1.376953e-01,nan,1.376953e-01
5,WFG2,spd,IGD+,0.999,9.345703e-01,9.580078e-01,6.875000e-01,9.863281e-01,9.199219e-01,8.623047e-01,4.609375e-01,8.837891e-01,6.875000e-01,8.837891e-01,nan
5,WFG2,spd,R2,0.001,nan,8.388672e-01,8.623047e-01,9.755859e-01,9.199219e-01,9.677734e-01,8.623047e-01,7.841797e-01,9.199219e-01,7.841797e-01,9.970703e-01
5,WFG2,spd,R2,0.1,1.875000e-01,nan,3.372120e-01,8.125000e-01,5.000000e-01,6.152344e-01,5.390625e-01,5.000000e-01,5.000000e-01,5.000000e-01,9.472656e-01
5,WFG2,spd,R2,0.2,1.611328e-01,6.627880e-01,nan,7.793659e-01,5.236175e-01,3.847656e-01,5.771484e-01,4.228516e-01,6.152344e-01,4.228516e-01,9.863281e-01
5,WFG2,spd,R2,0.3,3.222656e-02,2.158203e-01,2.206341e-01,nan,2.497499e-02,3.125000e-01,3.125000e-01,2.783203e-01,3.847656e-01,3.847656e-01,9.472656e-01
5,WFG2,spd,R2,0.4,9.667969e-02,5.390625e-01,4.763825e-01,9.750250e-01,nan,5.390625e-01,6.152344e-01,6.152344e-01,8.388672e-01,7.216797e-01,9.970703e-01
5,WFG2,spd,R2,0.5,4.199219e-02,4.228516e-01,6.523438e-01,7.216797e-01,5.000000e-01,nan,4.294775e-01,5.771484e-01,6.875000e-01,5.390625e-01,9.863281e-01
5,WFG2,spd,R2,0.6000000000000001,1.611328e-01,5.000000e-01,4.609375e-01,7.216797e-01,4.228516e-01,5.705225e-01,nan,6.875000e-01,7.841797e-01,6.875000e-01,9.902344e-01
5,WFG2,spd,R2,0.7000000000000001,2.460938e-01,5.390625e-01,6.152344e-01,7.539062e-01,4.228516e-01,4.609375e-01,3.476562e-01,nan,5.000000e-01,7.216797e-01,9.033203e-01
5,WFG2,spd,R2,0.8,9.667969e-02,5.390625e-01,4.228516e-01,6.523438e-01,1.875000e-01,3.476562e-01,2.460938e-01,5.390625e-01,nan,4.609375e-01,9.033203e-01
5,WFG2,spd,R2,0.9,2.460938e-01,5.390625e-01,6.152344e-01,6.523438e-01,3.125000e-01,5.000000e-01,3.476562e-01,3.125000e-01,5.771484e-01,nan,7.841797e-01
5,WFG2,spd,R2,0.999,4.882812e-03,6.542969e-02,1.855469e-02,6.542969e-02,4.882812e-03,1.855469e-02,1.367188e-02,1.162109e-01,1.162109e-01,2.460938e-01,nan
5,WFG3,eps+,IGD+,0.001,nan,8.837891e-01,9.580078e-01,9.814453e-01,9.033203e-01,8.837891e-01,9.472656e-01,9.472656e-01,9.472656e-01,9.472656e-01,9.472656e-01
5,WFG3,eps+,IGD+,0.1,1.376953e-01,nan,7.216797e-01,6.152344e-01,5.771484e-01,5.390625e-01,2.783203e-01,5.390625e-01,5.390625e-01,5.000000e-01,7.216797e-01
5,WFG3,eps+,IGD+,0.2,5.273438e-02,3.125000e-01,nan,3.476562e-01,3.125000e-01,3.125000e-01,2.158203e-01,2.158203e-01,1.875000e-01,2.460938e-01,2.783203e-01
5,WFG3,eps+,IGD+,0.3,2.441406e-02,4.228516e-01,6.875000e-01,nan,5.390625e-01,4.609375e-01,3.476562e-01,5.000000e-01,3.476562e-01,4.228516e-01,6.523438e-01
5,WFG3,eps+,IGD+,0.4,1.162109e-01,4.609375e-01,7.216797e-01,5.000000e-01,nan,8.125000e-01,4.228516e-01,5.390625e-01,3.125000e-01,3.476562e-01,6.152344e-01
5,WFG3,eps+,IGD+,0.5,1.376953e-01,5.000000e-01,7.216797e-01,5.771484e-01,2.158203e-01,nan,4.228516e-01,4.609375e-01,3.476562e-01,5.390625e-01,6.875000e-01
5,WFG3,eps+,IGD+,0.6000000000000001,6.542969e-02,7.539062e-01,8.125000e-01,6.875000e-01,6.152344e-01,6.152344e-01,nan,5.771484e-01,4.609375e-01,4.228516e-01,6.152344e-01
5,WFG3,eps+,IGD+,0.7000000000000001,6.542969e-02,5.000000e-01,8.125000e-01,5.390625e-01,5.000000e-01,5.771484e-01,4.609375e-01,nan,3.476562e-01,3.476562e-01,6.152344e-01
5,WFG3,eps+,IGD+,0.8,6.542969e-02,5.000000e-01,8.388672e-01,6.875000e-01,7.216797e-01,6.875000e-01,5.771484e-01,6.875000e-01,nan,6.875000e-01,8.388672e-01
5,WFG3,eps+,IGD+,0.9,6.542969e-02,5.390625e-01,7.841797e-01,6.152344e-01,6.875000e-01,5.000000e-01,6.152344e-01,6.875000e-01,3.476562e-01,nan,7.216797e-01
5,WFG3,eps+,IGD+,0.999,6.542969e-02,3.125000e-01,7.539062e-01,3.847656e-01,4.228516e-01,3.476562e-01,4.228516e-01,4.228516e-01,1.875000e-01,3.125000e-01,nan
5,WFG3,eps+,R2,0.001,nan,6.875000e-01,6.875000e-01,2.783203e-01,2.460938e-01,1.875000e-01,3.125000e-01,2.158203e-01,2.158203e-01,1.611328e-01,3.847656e-01
5,WFG3,eps+,R2,0.1,3.476562e-01,nan,8.985625e-02,1.385392e-02,1.385392e-02,1.253092e-02,4.199219e-02,6.542969e-02,3.222656e-02,3.222656e-02,2.158203e-01
5,WFG3,eps+,R2,0.2,3.476562e-01,9.101438e-01,nan,6.900537e-02,2.155722e-02,1.399591e-02,5.487232e-02,8.007812e-02,9.667969e-02,6.542969e-02,2.783203e-01
5,WFG3,eps+,R2,0.3,7.539062e-01,9.861461e-01,9.309946e-01,nan,8.985625e-02,7.206352e-02,3.372120e-01,3.125000e-01,4.228516e-01,3.847656e-01,5.771484e-01
5,WFG3,eps+,R2,0.4,7.841797e-01,9.861461e-01,9.784428e-01,9.101438e-01,nan,1.425247e-01,4.328862e-01,2.969773e-01,5.000000e-01,3.847656e-01,6.523438e-01
5,WFG3,eps+,R2,0.5,8.388672e-01,9.874691e-01,9.860041e-01,9.279365e-01,8.574753e-01,nan,6.570848e-01,4.443189e-01,5.390625e-01,5.000000e-01,6.875000e-01
5,WFG3,eps+,R2,0.6000000000000001,7.216797e-01,9.677734e-01,9.451277e-01,6.627880e-01,5.671138e-01,3.429152e-01,nan,3.676583e-01,4.228516e-01,2.783203e-01,5.390625e-01
5,WFG3,eps+,R2,0.7000000000000001,8.125000e-01,9.472656e-01,9.345703e-01,7.216797e-01,7.030227e-01,5.556811e-01,6.323417e-01,nan,6.323417e-01,5.390625e-01,7.841797e-01
5,WFG3,eps+,R2,0.8,8.125000e-01,9.755859e-01,9.199219e-01,6.152344e-01,5.390625e-01,5.000000e-01,6.152344e-01,3.676583e-01,nan,4.228516e-01,6.875000e-01
5,WFG3,eps+,R2,0.9,8.623047e-01,9.755859e-01,9.472656e-01,6.523438e-01,6.523438e-01,5.390625e-01,7.539062e-01,5.000000e-01,6.152344e-01,nan,9.345703e-01
5,WFG3,eps+,R2,0.999,6.523438e-01,8.125000e-01,7.539062e-01,4.609375e-01,3.847656e-01,3.476562e-01,5.000000e-01,2.460938e-01,3.476562e-01,8.007812e-02,nan
5,WFG3,hv,IGD+,0.001,nan,9.667969e-02,7.216797e-01,1.611328e-01,3.222656e-02,2.460938e-01,3.125000e-01,4.609375e-01,7.216797e-01,7.216797e-01,5.390625e-01
5,WFG3,hv,IGD+,0.1,9.199219e-01,nan,9.677734e-01,5.000000e-01,3.847656e-01,8.623047e-01,7.216797e-01,8.125000e-01,9.677734e-01,9.345703e-01,7.216797e-01
5,WFG3,hv,IGD+,0.2,3.125000e-01,4.199219e-02,nan,1.855469e-02,9.765625e-03,1.162109e-01,1.855469e-02,5.273438e-02,3.125000e-01,2.783203e-01,1.162109e-01
5,WFG3,hv,IGD+,0.3,8.623047e-01,5.390625e-01,9.863281e-01,nan,4.228516e-01,7.539062e-01,7.539062e-01,9.199219e-01,8.623047e-01,8.388672e-01,6.875000e-01
5,WFG3,hv,IGD+,0.4,9.755859e-01,6.523438e-01,9.931641e-01,6.152344e-01,nan,9.980469e-01,6.875000e-01,8.837891e-01,9.755859e-01,9.345703e-01,8.125000e-01
5,WFG3,hv,IGD+,0.5,7.841797e-01,1.611328e-01,9.033203e-01,2.783203e-01,2.929688e-03,nan,4.609375e-01,7.216797e-01,8.837891e-01,8.388672e-01,4.609375e-01
5,WFG3,hv,IGD+,0.6000000000000001,7.216797e-01,3.125000e-01,9.863281e-01,2.783203e-01,3.476562e-01,5.771484e-01,nan,8.623047e-01,9.033203e-01,7.841797e-01,5.771484e-01
5,WFG3,hv,IGD+,0.7000000000000001,5.771484e-01,2.158203e-01,9.580078e-01,9.667969e-02,1.376953e-01,3.125000e-01,1.611328e-01,nan,7.539062e-01,6.875000e-01,2.783203e-01
5,WFG3,hv,IGD+,0.8,3.125000e-01,4.199219e-02,7.216797e-01,1.611328e-01,3.222656e-02,1.376953e-01,1.162109e-01,2.783203e-01,nan,6.523438e-01,8.007812e-02
5,WFG3,hv,IGD+,0.9,3.125000e-01,8.007812e-02,7.539062e-01,1.875000e-01,8.007812e-02,1.875000e-01,2.460938e-01,3.476562e-01,3.847656e-01,nan,3.125000e-01
5,WFG3,hv,IGD+,0.999,5.000000e-01,3.125000e-01,9.033203e-01,3.476562e-01,2.158203e-01,5.771484e-01,4.609375e-01,7.539062e-01,9.345703e-01,7.216797e-01,nan
5,WFG3,hv,R2,0.001,nan,6.875000e-01,5.771484e-01,5.390625e-01,4.228516e-01,6.523438e-01,6.523438e-01,8.837891e-01,8.388672e-01,6.152344e-01,5.390625e-01
5,WFG3,hv,R2,0.1,3.476562e-01,nan,3.273604e-01,1.244319e-01,5.792575e-02,2.877015e-01,7.216797e-01,9.033203e-01,8.837891e-01,3.847656e-01,4.609375e-01
5,WFG3,hv,R2,0.2,4.609375e-01,6.726396e-01,nan,1.726155e-01,3.980790e-02,3.676583e-01,8.430310e-01,9.033203e-01,8.837891e-01,3.847656e-01,5.390625e-01
5,WFG3,hv,R2,0.3,5.000000e-01,8.755681e-01,8.273845e-01,nan,3.273604e-01,7.673956e-01,8.365053e-01,9.580078e-01,9.199219e-01,7.841797e-01,6.875000e-01
5,WFG3,hv,R2,0.4,6.152344e-01,9.420743e-01,9.601921e-01,6.726396e-01,nan,8.574753e-01,8.816382e-01,9.809241e-01,9.472656e-01,6.875000e-01,7.216797e-01
5,WFG3,hv,R2,0.5,3.847656e-01,7.122985e-01,6.323417e-01,2.326044e-01,1.425247e-01,nan,7.499079e-01,8.962108e-01,9.345703e-01,4.609375e-01,5.771484e-01
5,WFG3,hv,R2,0.6000000000000001,3.847656e-01,3.125000e-01,1.569690e-01,1.634947e-01,1.183618e-01,2.500921e-01,nan,6.939551e-01,9.345703e-01,4.228516e-01,4.609375e-01
5,WFG3,hv,R2,0.7000000000000001,1.376953e-01,1.162109e-01,1.162109e-01,5.273438e-02,1.907586e-02,1.037892e-01,3.060449e-01,nan,8.816382e-01,2.783203e-01,2.783203e-01
5,WFG3,hv,R2,0.8,1.875000e-01,1.376953e-01,1.376953e-01,9.667969e-02,6.542969e-02,8.007812e-02,8.007812e-02,1.183618e-01,nan,2.783203e-01,2.158203e-01
5,WFG3,hv,R2,0.9,4.228516e-01,6.523438e-01,6.523438e-01,2.460938e-01,3.476562e-01,5.771484e-01,6.152344e-01,7.539062e-01,7.539062e-01,nan,2.783203e-01
5,WFG3,hv,R2,0.999,5.000000e-01,5.771484e-01,5.000000e-01,3.476562e-01,3.125000e-01,4.609375e-01,5.771484e-01,7.539062e-01,8.125000e-01,7.539062e-01,nan
5,WFG3,igd,IGD+,0.001,nan,8.388672e-01,8.388672e-01,4.609375e-01,4.228516e-01,8.388672e-01,4.228516e-01,6.523438e-01,9.580078e-01,8.388672e-01,8.837891e-01
5,WFG3,igd,IGD+,0.1,1.875000e-01,nan,7.539062e-01,1.376953e-01,4.609375e-01,7.539062e-01,4.609375e-01,7.216797e-01,9.472656e-01,7.841797e-01,8.623047e-01
5,WFG3,igd,IGD+,0.2,1.875000e-01,2.783203e-01,nan,1.376953e-01,1.376953e-01,3.476562e-01,9.667969e-02,6.152344e-01,8.388672e-01,6.875000e-01,8.125000e-01
5,WFG3,igd,IGD+,0.3,5.771484e-01,8.837891e-01,8.837891e-01,nan,7.539062e-01,8.388672e-01,7.539062e-01,8.388672e-01,9.863281e-01,8.837891e-01,9.345703e-01
5,WFG3,igd,IGD+,0.4,6.152344e-01,5.771484e-01,8.837891e-01,2.783203e-01,nan,8.837891e-01,5.771484e-01,8.623047e-01,9.580078e-01,8.837891e-01,9.472656e-01
5,WFG3,igd,IGD+,0.5,1.875000e-01,2.783203e-01,6.875000e-01,1.875000e-01,1.376953e-01,nan,2.460938e-01,5.390625e-01,9.033203e-01,6.523438e-01,7.539062e-01
5,WFG3,igd,IGD+,0.6000000000000001,6.152344e-01,5.771484e-01,9.199219e-01,2.783203e-01,4.609375e-01,7.841797e-01,nan,8.125000e-01,9.863281e-01,8.125000e-01,8.623047e-01
5,WFG3,igd,IGD+,0.7000000000000001,3.847656e-01,3.125000e-01,4.228516e-01,1.875000e-01,1.611328e-01,5.000000e-01,2.158203e-01,nan,9.033203e-01,4.228516e-01,7.539062e-01
5,WFG3,igd,IGD+,0.8,5.273438e-02,6.542969e-02,1.875000e-01,1.855469e-02,5.273438e-02,1.162109e-01,1.855469e-02,1.162109e-01,nan,1.611328e-01,4.609375e-01
5,WFG3,igd,IGD+,0.9,1.875000e-01,2.460938e-01,3.476562e-01,1.376953e-01,1.376953e-01,3.847656e-01,2.158203e-01,6.152344e-01,8.623047e-01,nan,5.390625e-01
5,WFG3,igd,IGD+,0.999,1.376953e-01,1.611328e-01,2.158203e-01,8.007812e-02,6.542969e-02,2.783203e-01,1.611328e-01,2.783203e-01,5.771484e-01,5.000000e-01,nan
5,WFG3,igd,R2,0.001,nan,5.390625e-01,3.125000e-01,5.000000e-01,5.390625e-01,4.609375e-01,1.162109e-01,1.611328e-01,3.847656e-01,2.783203e-01,1.875000e-01
5,WFG3,igd,R2,0.1,5.000000e-01,nan,3.273604e-01,4.582560e-01,4.582560e-01,3.897173e-01,1.875000e-01,3.125000e-01,3.476562e-01,9.667969e-02,2.460938e-01
5,WFG3,igd,R2,0.2,7.216797e-01,6.726396e-01,nan,3.429152e-01,7.499079e-01,6.939551e-01,4.294775e-01,3.476562e-01,5.771484e-01,3.476562e-01,4.609375e-01
5,WFG3,igd,R2,0.3,5.390625e-01,5.417440e-01,6.570848e-01,nan,9.101438e-01,7.673956e-01,2.004071e-01,5.000000e-01,6.875000e-01,5.771484e-01,4.609375e-01
5,WFG3,igd,R2,0.4,5.000000e-01,5.417440e-01,2.500921e-01,8.985625e-02,nan,5.000000e-01,4.548447e-02,1.871297e-01,4.228516e-01,4.228516e-01,3.125000e-01
5,WFG3,igd,R2,0.5,5.771484e-01,6.102827e-01,3.060449e-01,2.326044e-01,5.000000e-01,nan,6.900537e-02,2.877015e-01,5.000000e-01,5.390625e-01,3.476562e-01
5,WFG3,igd,R2,0.6000000000000001,9.033203e-01,8.388672e-01,5.705225e-01,7.995929e-01,9.545155e-01,9.309946e-01,nan,5.671138e-01,7.539062e-01,8.388672e-01,6.875000e-01
5,WFG3,igd,R2,0.7000000000000001,8.623047e-01,7.216797e-01,6.875000e-01,5.390625e-01,8.128703e-01,7.122985e-01,4.328862e-01,nan,8.009876e-01,7.539062e-01,5.390625e-01
5,WFG3,igd,R2,0.8,6.523438e-01,6.875000e-01,4.609375e-01,3.476562e-01,6.152344e-01,5.390625e-01,2.783203e-01,1.990124e-01,nan,6.523438e-01,1.376953e-01
5,WFG3,igd,R2,0.9,7.539062e-01,9.199219e-01,6.875000e-01,4.609375e-01,6.152344e-01,5.000000e-01,1.875000e-01,2.783203e-01,3.847656e-01,nan,1.875000e-01
5,WFG3,igd,R2,0.999,8.388672e-01,7.841797e-01,5.771484e-01,5.771484e-01,7.216797e-01,6.875000e-01,3.476562e-01,5.000000e-01,8.837891e-01,8.388672e-01,nan
5,WFG3,igd+,IGD+,0.001,nan,1.875000e-01,9.755859e-01,4.228516e-01,9.580078e-01,9.677734e-01,7.216797e-01,9.580078e-01,9.345703e-01,9.472656e-01,9.902344e-01
5,WFG3,igd+,IGD+,0.1,8.388672e-01,nan,1.000000e+00,9.199219e-01,9.990234e-01,9.902344e-01,9.580078e-01,9.970703e-01,9.931641e-01,9.970703e-01,9.951172e-01
5,WFG3,igd+,IGD+,0.2,3.222656e-02,9.765625e-04,nan,6.542969e-02,1.875000e-01,2.460938e-01,9.667969e-02,5.000000e-01,5.000000e-01,3.125000e-01,4.609375e-01
5,WFG3,igd+,IGD+,0.3,6.152344e-01,9.667969e-02,9.472656e-01,nan,8.623047e-01,9.033203e-01,6.523438e-01,9.345703e-01,9.033203e-01,9.033203e-01,9.677734e-01
5,WFG3,igd+,IGD+,0.4,5.273438e-02,1.953125e-03,8.388672e-01,1.611328e-01,nan,7.539062e-01,2.783203e-01,8.623047e-01,7.841797e-01,6.875000e-01,8.623047e-01
5,WFG3,igd+,IGD+,0.5,4.199219e-02,1.367188e-02,7.841797e-01,1.162109e-01,2.783203e-01,nan,1.611328e-01,5.390625e-01,5.000000e-01,5.390625e-01,6.152344e-01
5,WFG3,igd+,IGD+,0.6000000000000001,3.125000e-01,5.273438e-02,9.199219e-01,3.847656e-01,7.539062e-01,8.623047e-01,nan,9.199219e-01,8.388672e-01,7.841797e-01,9.199219e-01
5,WFG3,igd+,IGD+,0.7000000000000001,5.273438e-02,4.882812e-03,5.390625e-01,8.007812e-02,1.611328e-01,5.000000e-01,9.667969e-02,nan,4.228516e-01,6.152344e-01,5.771484e-01
5,WFG3,igd+,IGD+,0.8,8.007812e-02,9.765625e-03,5.390625e-01,1.162109e-01,2.460938e-01,5.390625e-01,1.875000e-01,6.152344e-01,nan,4.609375e-01,8.388672e-01
5,WFG3,igd+,IGD+,0.9,6.542969e-02,4.882812e-03,7.216797e-01,1.162109e-01,3.476562e-01,5.000000e-01,2.460938e-01,4.228516e-01,5.771484e-01,nan,6.875000e-01
5,WFG3,igd+,IGD+,0.999,1.367188e-02,6.835938e-03,5.771484e-01,4.199219e-02,1.611328e-01,4.228516e-01,9.667969e-02,4.609375e-01,1.875000e-01,3.476562e-01,nan
5,WFG3,igd+,R2,0.001,nan,7.539062e-01,6.523438e-01,6.523438e-01,6.152344e-01,7.539062e-01,5.000000e-01,9.033203e-01,9.345703e-01,2.783203e-01,6.542969e-02
5,WFG3,igd+,R2,0.1,2.783203e-01,nan,3.273604e-01,4.582560e-01,4.582560e-01,7.122985e-01,6.152344e-01,7.841797e-01,8.125000e-01,1.611328e-01,1.162109e-01
5,WFG3,igd+,R2,0.2,3.847656e-01,6.726396e-01,nan,7.499079e-01,7.499079e-01,8.816382e-01,7.426651e-01,9.033203e-01,8.623047e-01,1.875000e-01,2.158203e-01
5,WFG3,igd+,R2,0.3,3.847656e-01,5.417440e-01,2.500921e-01,nan,3.273604e-01,9.279365e-01,8.365053e-01,9.580078e-01,9.199219e-01,4.228516e-01,1.162109e-01
5,WFG3,igd+,R2,0.4,4.228516e-01,5.417440e-01,2.500921e-01,6.726396e-01,nan,9.455953e-01,8.816382e-01,9.668420e-01,9.472656e-01,4.228516e-01,1.376953e-01
5,WFG3,igd+,R2,0.5,2.783203e-01,2.877015e-01,1.183618e-01,7.206352e-02,5.440472e-02,nan,5.536308e-01,8.365053e-01,9.199219e-01,2.158203e-01,5.273438e-02
5,WFG3,igd+,R2,0.6000000000000001,5.390625e-01,4.228516e-01,2.573349e-01,1.634947e-01,1.183618e-01,4.463692e-01,nan,8.816382e-01,8.837891e-01,3.847656e-01,1.611328e-01
5,WFG3,igd+,R2,0.7000000000000001,1.162109e-01,2.460938e-01,1.162109e-01,5.273438e-02,3.315802e-02,1.634947e-01,1.183618e-01,nan,6.323417e-01,6.542969e-02,1.953125e-03
5,WFG3,igd+,R2,0.8,8.007812e-02,2.158203e-01,1.611328e-01,9.667969e-02,6.542969e-02,9.667969e-02,1.376953e-01,3.676583e-01,nan,3.222656e-02,9.765625e-03
5,WFG3,igd+,R2,0.9,7.539062e-01,8.623047e-01,8.388672e-01,6.152344e-01,6.152344e-01,8.125000e-01,6.523438e-01,9.472656e-01,9.755859e-01,nan,1.611328e-01
5,WFG3,igd+,R2,0.999,9.472656e-01,9.033203e-01,8.125000e-01,9.033203e-01,8.837891e-01,9.580078e-01,8.623047e-01,9.990234e-01,9.931641e-01,8.623047e-01,nan
5,WFG3,r2,IGD+,0.001,nan,1.875000e-01,9.580078e-01,3.476562e-01,7.841797e-01,1.162109e-01,9.199219e-01,9.199219e-01,1.875000e-01,8.837891e-01,2.158203e-01
5,WFG3,r2,IGD+,0.1,8.388672e-01,nan,9.931641e-01,6.523438e-01,8.125000e-01,1.611328e-01,9.345703e-01,8.837891e-01,3.476562e-01,8.623047e-01,7.216797e-01
5,WFG3,r2,IGD+,0.2,5.273438e-02,9.765625e-03,nan,1.367188e-02,1.875000e-01,3.222656e-02,1.875000e-01,1.376953e-01,3.222656e-02,5.273438e-02,1.855469e-02
5,WFG3,r2,IGD+,0.3,6.875000e-01,3.847656e-01,9.902344e-01,nan,9.199219e-01,3.125000e-01,9.199219e-01,8.388672e-01,3.125000e-01,9.814453e-01,5.000000e-01
5,WFG3,r2,IGD+,0.4,2.460938e-01,2.158203e-01,8.388672e-01,9.667969e-02,nan,4.882812e-03,5.000000e-01,4.609375e-01,8.007812e-02,5.771484e-01,1.875000e-01
5,WFG3,r2,IGD+,0.5,9.033203e-01,8.623047e-01,9.755859e-01,7.216797e-01,9.970703e-01,nan,9.755859e-01,9.033203e-01,4.228516e-01,9.345703e-01,8.125000e-01
5,WFG3,r2,IGD+,0.6000000000000001,9.667969e-02,8.007812e-02,8.388672e-01,9.667969e-02,5.390625e-01,3.222656e-02,nan,4.228516e-01,1.367188e-02,6.152344e-01,9.667969e-02
5,WFG3,r2,IGD+,0.7000000000000001,9.667969e-02,1.376953e-01,8.837891e-01,1.875000e-01,5.771484e-01,1.162109e-01,6.152344e-01,nan,2.441406e-02,6.152344e-01,1.162109e-01
5,WFG3,r2,IGD+,0.8,8.388672e-01,6.875000e-01,9.755859e-01,7.216797e-01,9.345703e-01,6.152344e-01,9.902344e-01,9.814453e-01,nan,9.033203e-01,7.216797e-01
5,WFG3,r2,IGD+,0.9,1.376953e-01,1.611328e-01,9.580078e-01,2.441406e-02,4.609375e-01,8.007812e-02,4.228516e-01,4.228516e-01,1.162109e-01,nan,9.667969e-02
5,WFG3,r2,IGD+,0.999,8.125000e-01,3.125000e-01,9.863281e-01,5.390625e-01,8.388672e-01,2.158203e-01,9.199219e-01,9.033203e-01,3.125000e-01,9.199219e-01,nan
5,WFG3,r2,R2,0.001,nan,1.162109e-01,1.611328e-01,2.460938e-01,2.460938e-01,3.847656e-01,2.460938e-01,1.875000e-01,2.460938e-01,3.125000e-01,2.460938e-01
5,WFG3,r2,R2,0.1,9.033203e-01,nan,9.101438e-01,6.234238e-01,6.234238e-01,7.580801e-01,6.152344e-01,6.875000e-01,6.875000e-01,8.837891e-01,6.875000e-01
5,WFG3,r2,R2,0.2,8.623047e-01,8.985625e-02,nan,3.429152e-01,3.429152e-01,5.671138e-01,3.835484e-01,4.228516e-01,4.609375e-01,6.875000e-01,4.228516e-01
5,WFG3,r2,R2,0.3,7.841797e-01,3.765762e-01,6.570848e-01,nan,6.726396e-01,7.673956e-01,5.556811e-01,4.228516e-01,4.228516e-01,6.523438e-01,5.771484e-01
5,WFG3,r2,R2,0.4,7.841797e-01,3.765762e-01,6.570848e-01,3.273604e-01,nan,7.035100e-01,5.000000e-01,4.294775e-01,3.847656e-01,5.771484e-01,5.771484e-01
5,WFG3,r2,R2,0.5,6.523438e-01,2.419199e-01,4.328862e-01,2.326044e-01,2.964900e-01,nan,1.726155e-01,1.313091e-01,3.125000e-01,4.228516e-01,5.000000e-01
5,WFG3,r2,R2,0.6000000000000001,7.841797e-01,4.228516e-01,6.164516e-01,4.443189e-01,5.000000e-01,8.273845e-01,nan,1.552472e-01,3.476562e-01,6.523438e-01,5.771484e-01
5,WFG3,r2,R2,0.7000000000000001,8.388672e-01,3.476562e-01,6.152344e-01,6.152344e-01,5.705225e-01,8.686909e-01,8.447528e-01,nan,3.060449e-01,7.216797e-01,6.875000e-01
5,WFG3,r2,R2,0.8,7.841797e-01,3.476562e-01,5.771484e-01,6.152344e-01,6.523438e-01,7.216797e-01,6.875000e-01,6.939551e-01,nan,7.216797e-01,5.771484e-01
5,WFG3,r2,R2,0.9,7.216797e-01,1.376953e-01,3.476562e-01,3.847656e-01,4.609375e-01,6.152344e-01,3.847656e-01,3.125000e-01,3.125000e-01,nan,3.476562e-01
5,WFG3,r2,R2,0.999,7.841797e-01,3.476562e-01,6.152344e-01,4.609375e-01,4.609375e-01,5.390625e-01,4.609375e-01,3.476562e-01,4.609375e-01,6.875000e-01,nan
5,WFG3,s-energy,IGD+,0.001,nan,3.222656e-02,2.929688e-03,1.953125e-03,4.199219e-02,3.125000e-01,1.855469e-02,6.542969e-02,1.367188e-02,4.199219e-02,6.835938e-03
